21.2400	12.4000
33.1200	21.9200
33.0800	22.0000
32.8800	28.3200
8.5200	24.2000
0.4000	29.4000
30.7600	9.9200
40.4000	5.6000
31.8000	34.6800
23.1200	16.6400
28.8000	24.8800
22.2000	47.8400
16.5200	43.1200
11.8400	48.7600
7.8800	51.5600
8.2000	55.0000
1.5600	55.7200
39.7200	49.9200
39.3200	60.2800
37.0400	62.8000
34.2400	59.2000
23.5600	54.8800
20.9200	58.1600
25.0000	72.0400
24.2000	75.7200
36.9200	60.4800
23.0800	49.0400
27.8400	38.4000
27.2400	41.6000
53.2000	4.9600
52.1600	8.5200
42.5600	9.1200
46.9200	15.6800
52.9200	12.7600
58.7200	16.4000
63.4000	13.7600
71.3600	21.1600
79.4800	25.7600
81.5200	25.2000
57.3600	36.4400
72.3200	34.4400
72.4000	39.8800
60.7200	50.3600
68.4800	55.4400
78.6000	50.4400
61.1600	63.8800
61.8400	49.0000
61.9600	67.3600
62.7600	67.8800
77.3600	65.6400
77.8400	60.3600
80.1200	65.4400
61.8800	77.3200
72.2000	76.9600
44.9600	80.7200
