28.0800	3.2800
29.6000	10.6000
17.2000	19.4000
13.0400	27.8800
4.6800	35.9200
5.3200	32.4400
32.3200	31.9600
25.6000	40.6400
33.8400	45.4400
14.6400	39.8000
13.4400	54.1600
15.1200	54.8000
6.8400	49.4800
39.0000	56.2400
30.7600	58.8800
12.7600	74.8800
24.8400	73.6800
73.7600	1.3200
77.5200	11.1200
65.4400	19.2000
44.9600	19.9600
74.5600	31.0400
57.1200	38.6000
64.0000	48.0800
77.2000	50.8000
79.4400	45.4000
62.0400	63.1200
57.6000	64.9200
61.9200	66.3200
60.0800	62.6000
53.2000	61.7600
42.2000	55.8800
47.6400	70.7200
47.0000	65.9200
51.7200	66.6000
55.4000	80.4400
65.2800	80.4000
53.8400	35.2800
53.2800	75.4400
9.2800	33.6800
