10.7733	19.2000
10.5067	20.1600
11.1733	22.5067
12.2933	20.4533
24.9867	18.8000
24.2933	19.6800
19.7067	23.2000
23.1733	25.8133
22.0533	26.4533
13.3600	24.4800
9.7600	31.1200
7.3333	27.4667
3.1467	28.7467
2.0533	30.0000
4.0800	34.8000
12.2133	40.2933
19.4133	41.0400
27.1200	40.0800
24.8533	50.1333
25.2267	49.4133
25.1200	52.2933
26.6400	52.5867
27.0933	52.7467
23.2800	54.7200
23.1467	55.4400
23.6533	56.5067
6.8533	57.5733
5.9733	55.7867
5.5200	60.7733
20.8533	63.8400
19.9467	63.3067
20.0267	64.5333
23.3067	65.2533
22.3733	72.9600
7.1467	67.5733
6.3467	69.1467
9.3600	72.4533
9.1733	72.0000
11.4133	78.0267
7.4933	81.2533
30.1600	16.9600
29.7600	19.3600
31.3200	17.4800
33.4800	15.8800
30.6800	22.9200
35.8400	26.5600
37.0400	26.0800
39.4000	24.8400
39.4000	22.6400
42.2000	19.6400
43.3200	8.6000
43.7200	11.7200
49.5200	16.0800
50.3200	17.1200
48.0000	22.4000
48.6800	21.8800
49.3200	24.6400
51.1600	8.8400
50.7600	8.6000
51.0400	6.2400
56.5200	4.4800
57.0800	5.3200
59.0000	10.2400
59.6400	1.5200
59.8800	1.3600
61.3600	3.1200
61.8400	2.8400
63.3600	2.1200
64.1600	0.0800
62.9600	3.2800
56.7200	23.2400
53.2000	25.9600
52.4800	27.2800
53.0400	31.0800
59.0000	26.7200
59.2400	26.4400
40.9600	32.3600
44.0000	39.9200
49.2000	34.0400
49.0800	33.2000
60.6400	34.8800
66.2000	33.2400
68.1200	35.5600
68.7600	37.0800
68.4000	41.2000
34.8800	51.2000
36.0000	51.3600
34.3200	53.3600
34.8800	53.6000
36.6000	55.1600
34.0000	60.1200
31.1200	62.7200
45.2800	52.4000
58.4800	53.0800
50.8000	61.4000
42.0000	64.3200
42.6000	64.6400
43.4800	64.0400
37.5200	66.6400
34.5200	68.8000
33.1200	69.7200
34.3200	71.9200
34.4400	72.6800
47.2800	74.0800
48.4000	79.5200
39.7600	79.3600
40.2800	79.6000
63.8000	64.4400
64.2400	64.0800
65.2000	66.1600
67.4400	67.4000
68.4800	68.2400
60.9600	75.5200
68.6400	72.8000
77.1733	5.7333
76.2133	8.6933
79.5200	10.8533
80.6133	19.0133
67.4933	20.9600
67.7867	20.4000
74.0533	21.6800
72.9067	43.4667
76.2133	43.5733
70.4533	46.2933
72.8533	47.8667
76.4267	48.6667
75.6000	53.0133
71.1200	55.6533
