13.9200	22.8800
15.0933	22.9867
15.0400	22.1867
16.9067	22.1867
18.9333	29.1200
19.9467	28.2133
25.6533	25.1733
27.5733	29.6000
27.8933	27.3600
12.1067	30.5067
7.3067	35.2000
10.1867	41.6533
15.6800	42.0267
16.8000	44.6933
17.2267	48.3733
20.9067	43.3067
20.5333	43.5200
19.3067	51.7867
27.6800	49.2267
30.7200	43.6800
35.8933	58.7733
33.7600	61.4400
33.3333	59.3600
32.8000	58.9333
27.7867	59.5200
27.5733	60.3733
28.4800	65.2800
37.4400	67.7333
20.9600	64.2133
20.1067	61.7067
17.4933	61.2800
79.8400	31.3067
75.7867	40.2667
66.0267	36.5333
66.1333	43.4133
65.3333	47.0933
70.6133	50.4000
57.7067	40.3200
55.7867	41.1733
45.7067	43.9467
44.5333	48.9067
43.6800	48.7467
45.6000	39.6800
47.8933	54.6133
48.4800	54.2933
49.1733	59.3067
59.6800	55.4667
45.6533	66.3467
46.1867	72.8533
57.0667	71.3600
56.8533	70.6667
59.7867	71.4133
59.2533	75.6267
63.4667	72.0533
41.7067	44.5867
13.7600	57.0667
