2.4000	11.3200
15.0800	12.2800
31.4800	6.0400
29.8000	3.4800
21.7600	3.2800
22.7200	15.7200
24.5600	17.0400
23.0400	18.5200
26.6800	18.5200
25.4800	17.6400
31.1200	18.5200
35.4000	18.0000
28.8000	25.4800
21.2800	23.6000
14.4800	19.7200
34.7200	28.0000
36.2000	23.4000
37.1200	23.6000
9.5600	30.7600
13.7600	38.4400
10.3200	40.6400
29.4400	34.0800
31.8400	37.9200
36.0000	37.0000
38.9200	43.5600
37.4400	45.5200
32.3600	46.0800
29.4400	43.5200
16.3600	46.9200
15.5200	46.3200
18.5600	51.7200
12.2800	54.6400
32.1600	55.3200
34.1600	54.1200
38.1200	54.0000
6.7200	61.2400
5.9600	62.5200
7.8000	62.2400
3.9200	59.0400
26.2400	59.3200
36.5600	78.0800
34.4800	76.3200
24.9600	72.5200
23.6800	73.1600
16.8000	71.6000
17.5200	72.1200
25.0400	79.8400
24.9200	79.2000
44.8400	3.0800
45.8400	2.8400
46.6800	7.8800
50.7600	2.4000
48.2400	11.6000
55.1600	8.1600
55.5600	16.6000
47.1600	13.4800
46.6400	14.0400
53.4000	18.0400
55.5200	19.3200
55.6400	18.6800
57.8800	16.9200
47.6800	29.2400
56.6000	28.2000
52.9200	30.0000
54.0800	39.8400
58.0800	41.4000
69.4400	30.5200
67.5200	29.6800
74.0000	41.8800
77.4800	41.8400
79.9600	43.9200
44.9200	52.4000
45.8800	56.0000
51.8800	48.0800
61.9600	50.2400
59.8400	46.3600
68.4000	50.1200
67.2000	53.6400
71.5600	36.2400
62.7600	61.2400
56.0800	64.1200
60.9600	71.0800
62.7600	70.7600
47.2000	68.4000
44.8800	70.8800
55.9600	73.6800
59.3600	78.8400
58.1200	80.5600
62.7600	77.7200
77.4800	66.8000
77.8400	69.0000
79.6400	71.7600
76.9200	76.2800
77.2400	75.3200
81.2000	74.3600
81.2800	73.3600
66.1600	81.0000
72.8400	25.3200
72.6400	22.1600
75.2000	50.0267
78.4000	51.5200
