12.9600	0.9600
20.0400	6.4800
19.9600	14.7600
22.2000	14.4000
14.0800	18.6400
19.6000	20.7600
30.7600	11.2400
30.4400	13.3200
39.9600	9.9600
35.9600	16.2000
38.6400	19.9200
35.4000	24.1200
38.1600	16.0000
39.4000	14.9200
37.2400	33.5200
35.7200	33.4800
35.0400	36.7200
36.8400	38.8000
37.1200	38.0400
39.0400	39.3200
38.4000	39.0400
0.7600	21.3200
2.4400	23.2800
1.2400	32.8400
0.9200	31.7600
10.5200	32.9200
26.2000	28.1200
24.7600	30.6000
25.8000	32.8000
32.2400	36.8000
26.8000	37.9200
29.6000	28.0800
30.4400	39.4800
0.3200	43.2000
19.7200	39.9200
15.7200	40.9200
24.1600	40.7600
21.0800	43.5600
22.5200	47.3600
15.5600	46.9600
25.2400	50.4400
16.7600	60.8000
18.6000	59.7200
11.2800	59.5600
23.3600	58.6400
25.4000	57.0400
31.3200	54.2400
33.8400	59.3200
36.2000	58.7600
37.1600	57.0000
32.5200	60.3600
37.9600	60.5600
24.4000	63.3200
33.2000	63.8400
32.6000	64.7200
28.1200	63.9200
27.6800	64.8000
36.6400	65.5600
33.2000	69.5600
5.6800	73.8000
9.5600	72.9200
17.0400	76.2400
19.0800	78.5600
19.0000	80.2400
39.1200	76.7600
38.6800	76.2000
79.5600	1.7600
78.8400	1.1600
79.7200	11.5200
70.6400	5.8000
72.3600	10.8400
72.8000	10.2000
69.0000	8.2000
63.2800	4.7600
62.9600	9.0800
68.3600	14.9200
69.0800	14.6800
64.2000	14.5200
62.6800	12.8800
62.6400	12.1600
55.0000	6.3200
58.3600	8.7600
52.6400	9.6400
52.2800	11.5200
55.0400	11.5600
57.9200	14.8000
46.7200	15.4400
44.2400	16.6800
45.9600	17.4800
47.5600	21.4000
42.0400	23.8400
49.8000	19.8400
60.2800	19.7200
61.9600	25.0400
54.6400	21.7600
72.4800	23.2400
69.1200	25.3200
75.5200	19.4000
80.1600	23.2400
54.6800	36.3600
63.6400	41.4800
66.0400	41.4000
65.8000	40.5200
64.3600	38.2400
65.1200	37.0000
64.0800	45.6400
72.8400	35.0800
73.3600	35.7600
80.7200	32.3600
78.1200	37.8000
81.3200	37.0000
81.1200	39.6800
41.4400	54.2400
41.2000	53.5600
42.0400	58.0000
48.2000	51.8000
53.6000	55.2400
72.7600	47.7600
70.4400	54.2400
78.4800	53.7600
79.6000	52.1600
71.0400	51.2800
66.0000	66.4000
65.5200	66.0400
67.9200	68.3200
74.5200	67.7200
73.6400	66.6400
65.9600	75.1200
65.7600	76.0000
69.0400	79.4400
70.1200	79.7200
46.6000	78.4400
44.0000	78.5600
