11.2400	1.2800
10.7200	8.9600
15.0400	10.6400
18.2800	9.4000
33.5600	7.1200
34.6000	8.5600
30.0000	11.9600
6.9200	20.6000
6.0800	20.4800
28.9200	17.7200
33.0000	19.4000
32.4800	19.8800
26.7600	19.6800
21.8400	21.6000
24.1600	23.3600
33.6000	22.6800
33.3200	23.0000
24.4000	26.4400
26.7600	26.9200
39.2800	24.4000
38.4400	24.0000
16.0000	25.2000
15.9200	30.8800
10.0800	28.5600
18.8800	34.6000
18.6800	35.4800
12.2800	30.4400
13.6400	35.5600
11.8400	37.8400
1.4000	36.7200
34.9600	27.4400
35.9200	31.8400
22.8000	37.0400
23.1600	43.2400
27.3600	42.4000
5.5600	45.0800
14.5200	42.4000
17.8000	42.8400
15.4000	50.9600
0.1200	45.9600
1.6800	55.0000
3.4800	58.1200
6.4400	57.3200
5.6800	54.7600
11.0400	57.4400
11.8800	54.1600
32.0000	51.3600
36.0000	53.6000
38.3600	53.2400
37.7200	54.9600
33.6800	56.2400
24.1600	63.4800
19.9600	76.6400
19.9200	75.9200
20.0800	74.9200
35.2000	68.0400
39.6400	64.5200
40.3600	60.9600
9.1200	81.4000
6.6800	80.3600
30.6800	79.6400
34.2000	74.2400
28.8800	70.3600
31.7200	78.5600
18.8400	66.8000
24.0800	67.0400
7.5600	58.4000
11.4800	72.1200
3.0000	68.9600
0.1600	71.4800
56.5600	10.5200
56.0800	11.3200
58.8000	14.2800
66.2000	11.1200
73.8400	6.3200
76.8000	6.9600
75.2800	0.8000
71.1200	11.9200
70.8400	11.5600
69.2800	8.8000
46.2800	22.7200
43.7600	22.4000
45.3600	28.4400
45.0800	29.1600
49.3600	20.8000
53.3600	20.8400
51.2000	23.6400
49.6400	26.9600
51.2800	28.3200
51.6400	29.1200
52.1600	31.0000
56.6800	29.6800
59.0400	22.4000
62.2400	20.9200
63.8800	20.1600
80.7200	16.0800
81.1200	20.4000
74.3200	33.8800
72.6400	29.2000
71.7600	28.4400
77.5600	30.6400
78.4400	30.6000
44.4000	34.7600
44.2000	39.7200
60.9200	34.2800
64.8400	43.6000
69.9200	35.1200
60.0000	45.3600
55.5200	42.4400
58.0000	46.7200
59.2800	49.8000
45.4400	58.2800
48.9600	60.0800
51.9600	59.7600
54.7200	60.3600
56.7200	59.1200
57.2800	55.6400
47.3600	63.2800
46.6000	64.4400
45.1200	66.8000
50.3600	70.9600
50.3600	64.9600
50.9200	65.9600
61.5200	68.1200
66.1600	60.9200
68.8400	63.4000
68.3200	63.8400
75.0000	62.3600
74.3600	63.0400
77.1600	63.5600
46.8000	79.7600
45.3200	78.4400
77.4400	79.6000
81.0400	76.4000
65.8000	75.4800
74.0000	75.2000
74.0400	77.8800
65.0800	73.6800
53.0800	81.7200
40.3733	39.8933
40.7200	39.5200
46.6400	41.3600
36.7200	32.5200
