36.9200	6.7600
38.2000	3.6400
33.4400	17.5200
25.9200	12.7200
10.9200	9.9600
25.2000	29.8400
17.0400	33.8000
26.4800	37.6800
32.8800	36.7600
38.6800	31.6800
38.2800	25.2800
39.2400	24.3600
8.9200	48.9600
14.2800	54.1200
39.8400	45.4800
5.7200	64.8800
7.0800	60.9600
8.4800	67.7600
25.3200	62.4000
6.3600	67.9200
5.6000	63.3600
8.0400	80.9600
49.6400	4.2400
55.4000	2.0800
60.7200	1.9600
63.4000	2.0400
64.5200	1.8000
45.2400	13.3200
67.6400	17.3600
70.0400	19.1600
41.6800	31.6400
43.2400	32.7200
57.4000	30.2800
73.6400	33.2000
75.2000	32.4000
52.3200	42.8800
70.8800	45.7200
74.3200	52.0800
77.1200	53.0000
70.2000	56.4400
69.9600	55.9200
54.6400	58.0000
46.5600	58.2400
54.0000	52.6400
43.1200	67.6400
45.4000	76.5600
75.4400	66.4400
75.2000	69.9200
75.2400	75.7600
79.3600	62.8800
80.8000	65.3200
