11.2000	7.6400
24.0400	0.2400
16.2800	19.2000
35.0400	22.2000
40.2400	5.5600
22.4800	36.0800
28.3200	10.0000
33.7600	9.2800
33.1600	13.6000
35.6000	11.4000
1.2800	40.9600
4.4000	43.7200
28.1200	47.2400
28.4400	46.9600
30.6800	53.6400
31.6000	53.3200
0.2800	57.8800
24.7200	57.5600
25.5600	60.2400
18.0000	63.2400
16.6800	62.4000
36.8000	54.9200
38.9200	58.8800
37.4400	60.7600
35.3200	60.9200
21.7600	70.8800
20.4400	71.1600
18.1600	71.4400
13.8800	81.1600
13.4400	80.5200
35.1200	74.2800
39.8800	72.9200
39.2000	71.8800
37.4800	79.8800
33.8800	80.5200
10.4800	18.1600
61.6400	2.3600
43.7200	9.9600
46.8400	20.8000
54.3600	19.8800
60.9600	8.8400
71.4400	2.4400
74.9600	4.5200
73.4400	15.7600
78.9200	16.3200
74.5600	23.3200
76.0800	24.4400
75.2400	24.5200
80.4000	21.7600
80.5200	20.9600
74.8400	19.8400
74.3200	14.1200
68.7200	32.1200
71.9600	36.6400
67.6000	29.4400
66.1200	29.9200
43.9200	32.8400
43.6000	32.2800
46.3600	36.5600
55.7600	37.6400
64.1600	19.1200
66.0000	21.2000
44.3200	40.9200
47.3600	43.9600
54.0000	42.3600
64.6800	43.2400
68.0000	43.3600
67.2400	54.2400
68.4800	54.8800
77.1200	53.0000
74.8800	49.8800
74.8000	56.8400
75.8800	57.9600
71.5600	58.4000
69.6000	59.5600
60.4800	72.9600
62.1600	67.4000
62.4800	66.9200
64.8400	71.5600
68.4000	73.0800
75.0000	68.4800
72.7600	72.0400
69.5200	74.6800
68.9600	74.4400
70.1600	80.6400
77.8800	74.6400
81.4800	79.9200
81.1600	80.5200
52.0000	68.3200
52.7600	68.2000
52.7200	64.5600
53.3600	63.9200
46.7600	66.5600
43.6400	67.5600
43.4800	66.2400
45.0000	65.4800
48.0800	54.4800
47.4800	54.4800
