3.9467	9.4400
6.3467	6.9867
9.3333	4.3200
13.7600	23.5733
28.0000	16.1067
35.2533	18.2933
37.0667	17.6533
36.9067	16.1067
38.2933	21.1733
4.3733	19.8400
1.1200	20.2667
4.4267	27.4133
30.5600	23.8933
28.9600	35.7333
34.3467	32.8533
38.6133	32.6933
38.2933	37.1733
34.8800	39.3067
12.2133	38.2933
17.4400	36.6933
17.6533	34.5600
1.3333	43.5200
39.2533	48.3733
34.9333	48.8000
32.4267	48.5867
35.8933	54.0800
37.6533	50.6133
40.8000	50.4000
12.6400	58.4533
12.8533	58.0800
16.6933	59.8933
16.8000	59.3067
27.4133	55.1467
24.0533	61.8667
30.2933	62.4000
26.2400	62.0267
39.7867	58.4533
28.3733	58.4533
37.0667	69.1200
2.0800	72.2133
13.4933	75.5200
13.9200	74.6133
11.4667	77.0133
12.6400	74.8800
18.0800	78.5600
37.7067	81.2267
22.1333	69.6533
23.0400	75.2000
27.9467	69.9733
29.3867	71.0400
28.3733	72.7467
29.6533	75.2000
43.5733	14.9867
53.2267	13.4933
76.7467	11.8933
74.5067	10.0267
68.9067	1.9733
43.6800	27.0400
45.4933	26.4533
43.7333	30.7200
44.2667	30.2400
50.5067	24.5867
45.3333	34.3467
58.4000	28.8000
71.8933	17.9733
77.2267	27.9467
77.9200	28.2133
76.2133	28.8000
61.4400	41.8133
57.1733	39.2533
53.4933	39.2000
53.1200	38.6667
46.9333	42.9333
49.4400	43.5733
49.4933	45.3867
55.7867	43.0933
51.2533	49.4400
64.4267	42.5600
64.4800	46.6667
73.1200	48.8000
65.4400	53.2267
67.5200	53.7600
45.9200	53.5467
47.1467	54.2933
49.9200	54.5067
49.0133	60.6933
63.8933	62.2933
62.7200	64.0533
59.4133	67.7867
65.7067	68.3733
65.7600	69.3333
53.6000	67.5200
52.9600	70.6667
47.4667	75.3067
49.3867	78.7200
59.0933	81.7067
68.2667	80.6933
34.4000	27.4133
