"","POSITION_X","POSITION_Y"
"1",0,66.24
"2",11.201,63.369
"3",5.725,57.823
"4",5.124,55.923
"5",13.541,61.763
"6",8.144,58.677
"7",3.84,70.528
"8",3.992,67.526
"9",19.526,77.6
"10",17.797,75.253
"11",16.132,79.317
"12",10.863,78.803
"13",34.786,1.596
"14",29.685,0.711
"15",26.763,2.596
"16",32.784,1.803
"17",29.04,2.97
"18",27.504,2.547
"19",27.421,5.23
"20",25.904,4.025
"21",38.359,10.929
"22",37.845,6.051
"23",29.639,5.888
"24",37.424,5.614
"25",21.634,24.358
"26",23.326,24.142
"27",29.361,25.361
"28",34.595,24.717
"29",32.175,29.232
"30",24.397,26.983
"31",25.679,30.205
"32",20.552,29.372
"33",21.124,31.687
"34",21.949,31.064
"35",27.076,35.392
"36",34.712,34.135
"37",24.361,34.145
"38",33.612,31.721
"39",22.048,49.47
"40",32.541,37.273
"41",35.53,56.435
"42",29.085,51.85
"43",33.847,36.637
"44",34.539,35.662
"45",22.522,58.403
"46",36.514,56.904
"47",20.748,58.962
"48",23.629,58.404
"49",29.573,60.231
"50",30.347,59.995
"51",34.32,64.685
"52",25.056,63.991
"53",31.207,72.071
"54",29.578,72.034
"55",35.051,80.837
"56",23.212,80.773
"57",30.17,69.024
"58",26.849,67.043
"59",52.8,0.16
"60",24.64,81.76
"61",21.28,81.76
"62",24.101,80.945
"63",50.25,0.66
"64",52.379,0.532
"65",56.783,1.285
"66",57.239,1.11
"67",49.674,6.226
"68",48.662,1.484
"69",61.288,11.588
"70",44.625,10.943
"71",45.942,19.672
"72",46.772,15.148
"73",43.698,10.332
"74",44.647,9.614
"75",45.165,47.871
"76",42.028,26.661
"77",51.242,55.266
"78",46.731,52.831
"79",44.434,50.791
"80",48.903,48.336
"81",52.431,58.755
"82",49.245,58.29
"83",49.347,57.176
"84",48.599,56.453
"85",52.098,60.002
"86",44.737,59.945
"87",43.84,81.76
"88",42.691,81.484
"89",72.565,1.322
"90",71.52,0
"91",76.332,6.961
"92",73.184,3.26
"93",73.406,8.534
"94",71.959,7.711
"95",70.298,9.938
"96",81.76,9.6
"97",65.168,12.977
"98",61.98,12.575
"99",69.466,19.244
"100",73.112,19.063
"101",76.017,20.831
"102",70.447,19.785
"103",79.847,23.513
"104",71.379,23.528
"105",80.684,24.596
"106",81.76,23.84
"107",68.498,28.763
"108",68.039,26.171
"109",81.76,40.64
"110",77.836,37.091
"111",74.899,30.424
"112",73.399,29.736
"113",76.079,46.253
"114",78.87,44.955
"115",74.067,48.8
"116",79.861,47.718
"117",79.492,55.385
"118",74.323,49.786
"119",72.04,74.404
"120",79.583,56.661
"121",77.384,74.537
"122",75.899,74.375
"123",75.398,74.899
"124",74.014,74.694
"125",75.982,76.033
"126",69.822,75.199
"127",78.236,78.006
"128",68.598,77.233
"129",68.856,80.941
"130",68.517,79.66
"131",75.68,81.76
"132",67.04,81.76
"133",16.488,4.166
"134",15.77,4.087
"135",9.347,11.579
"136",17.697,7.439
"137",16.737,15.918
"138",13.738,14.737
"139",3.153,20.747
"140",2.288,19.85
"141",12.529,24.108
"142",4.576,24.238
"143",9.144,23.506
"144",1.511,21.691
"145",0.872,28.829
"146",2.268,28.517
"147",3.093,30.231
"148",14.035,29.584
"149",12.038,30.246
"150",6.109,30.186
"151",13.162,31.832
"152",5.967,31.103
"153",14.289,27.44
"154",20.172,26.381
"155",8.605,35.173
"156",9.907,34.78
"157",1.721,40.641
"158",9.787,35.717
"159",6.902,16.959
"160",15.611,16.362
"161",10.769,53.339
"162",8.273,51.404
"163",16.195,55.724
"164",14.754,54.259
