"","POSITION_X","POSITION_Y"
"1",36.103,22.63
"2",27.529,19.113
"3",28.872,23.777
"4",34.495,26.838
"5",36.147,33.871
"6",29.131,34.24
"7",39.69,47.671
"8",31.438,33.177
"9",28.649,58.034
"10",31.557,50.743
"11",24.104,59.329
"12",20.534,69.923
"13",31.357,72.947
"14",29.819,68.394
"15",28.26,73.622
"16",20.84,71.422
"17",26.546,75.282
"18",39.26,75.33
"19",36.934,77.968
"20",36.32,81.76
"21",47.274,4.036
"22",37.652,79.237
"23",60.715,10.088
"24",49.354,2.445
"25",46.922,10.312
"26",47.926,10.62
"27",49.954,14.656
"28",43.108,11.512
"29",47.652,29.376
"30",44.09,28.747
"31",45.987,31.033
"32",60.32,39.658
"33",48.944,40.211
"34",50.618,33.541
"35",49.058,48.418
"36",59.199,46.544
"37",49.108,53.391
"38",48.79,52.982
"39",44.224,61.193
"40",46.584,54.322
"41",44.755,62.189
"42",55.816,61.337
"43",41.341,64.698
"44",43.903,59.593
"45",50.658,66.484
"46",55.423,63.229
"47",59.207,67.634
"48",41.297,67.253
"49",47.884,68.104
"50",53.6,81.76
"51",55.84,81.76
"52",44.227,77.751
"53",60.16,81.76
"54",60.847,80.208
"55",79.08,0.251
"56",81.76,0.48
"57",75.417,0.73
"58",81.76,1.12
"59",65.174,1.55
"60",76.532,1.224
"61",81.491,2.359
"62",67.202,2.347
"63",81.76,4
"64",76.739,2.888
"65",79.008,5.271
"66",77.315,5.073
"67",81.76,5.92
"68",80.546,5.297
"69",61.814,8.524
"70",64.024,7.546
"71",77.468,11.125
"72",61.734,10.054
"73",64.738,13.283
"74",63.089,12.458
"75",63.268,14.969
"76",76.636,13.637
"77",78.024,21.134
"78",73.07,19.244
"79",72.949,23.247
"80",71.76,21.345
"81",64.061,24.399
"82",72.878,23.988
"83",67.869,25.029
"84",81.76,24.64
"85",77.737,26.194
"86",81.76,25.76
"87",73.663,29.934
"88",75.414,27.015
"89",80.63,31.729
"90",81.76,30.24
"91",76.482,46.141
"92",61.473,41.611
"93",75.177,46.364
"94",68.783,46.246
"95",77.307,50.438
"96",66.954,47.97
"97",78.209,52.686
"98",74.982,51.108
"99",64.285,57.271
"100",75.547,56.255
"101",62.792,57.725
"102",66.523,57.663
"103",75.057,59.699
"104",76.272,58.331
"105",63.346,67.74
"106",63.916,62.342
"107",65.874,70.168
"108",64.348,69.597
"109",71.874,80.971
"110",73.187,80.78
"111",61.959,81.657
"112",75.717,81.308
"113",72,81.76
"114",68.8,81.76
"115",4.464,20.53
"116",1.543,10.536
"117",2.524,48.021
"118",6.523,46.627
"119",6.473,47.162
"120",1.534,36.815
"121",11.719,54.282
"122",1.891,49.052
"123",13.155,59.58
"124",0.774,45.875
"125",1.875,62.64
"126",0,62.88
"127",13.816,72.334
"128",9.023,57.55
"129",12.943,67.504
"130",0.637,64.656
"131",14.883,73.282
"132",12.099,73.148
"133",17.83,78.659
"134",11.659,73.704
