"","POSITION_X","POSITION_Y"
"1",13.741,3.197
"2",2.015,21.376
"3",0,19.84
"4",0.238,31.917
"5",7.912,31.836
"6",8.885,34.938
"7",0.713,32.884
"8",5.605,9.208
"9",3,35.733
"10",0,45.44
"11",6.666,40.658
"12",0,46.56
"13",16.277,42.24
"14",19.681,13.65
"15",0,48
"16",17.63,59.372
"17",15.487,17.496
"18",16.12,60.065
"19",10.982,59.619
"20",13.379,71.113
"21",14.539,68.74
"22",13.668,50.887
"23",17.089,77.33
"24",13.614,79.04
"25",10.588,71.986
"26",17.389,79.935
"27",19.357,79.217
"28",4.776,81.045
"29",7.76,80.276
"30",38.527,11.117
"31",19.121,81.038
"32",31.62,11.427
"33",40.009,8.389
"34",23.756,12.11
"35",21.575,11.952
"36",39.657,12.943
"37",30.268,12.661
"38",33.072,13.67
"39",30.974,12.977
"40",38.916,17.931
"41",36.754,14.746
"42",26.449,29.508
"43",37.078,22.105
"44",24.785,32.341
"45",37.405,31.26
"46",31.603,35.072
"47",37.19,32.317
"48",25.848,35.16
"49",21.04,33.868
"50",31.967,36.789
"51",34.741,35.159
"52",36.92,37.44
"53",35.524,37.423
"54",33.078,40.631
"55",33.346,38.213
"56",22.983,48.541
"57",25.464,41.034
"58",24.866,50.611
"59",20.483,45.77
"60",32.2,55.315
"61",39.545,53.253
"62",24.307,60.186
"63",25.689,58.741
"64",33.546,60.243
"65",35.992,60.523
"66",37.581,61.882
"67",32.534,61.674
"68",27.761,65.33
"69",24.363,65.011
"70",36.416,66.55
"71",32.953,65.473
"72",38.074,74.977
"73",33.427,70.566
"74",54.753,6.208
"75",38.268,76.547
"76",57.939,9.051
"77",54.027,7.257
"78",5.95,56.692
"79",52.506,9.221
"80",44.519,13.576
"81",58.615,13.34
"82",48.016,16.476
"83",50.613,15.798
"84",60.996,17.69
"85",48.999,17.682
"86",54.595,21.902
"87",43.828,20.477
"88",55.707,31.814
"89",49.936,29.342
"90",50.265,47.26
"91",55.825,35.021
"92",56.114,54.605
"93",50.12,51.055
"94",42.472,60.053
"95",42.225,55.672
"96",43.516,77.734
"97",54.149,63.407
"98",46.69,80.675
"99",46.436,77.699
"100",76.82,0.092
"101",80,0
"102",76.326,0.94
"103",75.159,0.73
"104",81.76,4.16
"105",64.715,3.324
"106",68.269,5.412
"107",75.82,4.5
"108",63.395,7.235
"109",63.494,6.58
"110",75.87,8.05
"111",71.77,7.182
"112",62.012,9.188
"113",70.53,8.454
"114",63.179,11.876
"115",62.443,10.291
"116",80.289,11.888
"117",72.745,11.782
"118",73.376,17.027
"119",67.709,14.669
"120",80.392,22.385
"121",75.621,18.928
"122",69.879,25.532
"123",73.199,22.909
"124",79.593,33.084
"125",69.189,26.973
"126",73.349,36.668
"127",65.022,36.333
"128",78.504,37.61
"129",64.262,37.248
"130",77.949,38.662
"131",80.241,37.541
"132",80.6,40.902
"133",78.864,39.137
"134",66.267,42.033
"135",66.491,41.523
"136",71.522,47.943
"137",64.393,46.521
"138",75.957,50.913
"139",77.385,49.977
"140",68.514,53.802
"141",69.797,51.407
"142",76.625,55.244
"143",78.069,53.854
"144",66.216,65.097
"145",66.59,63.342
"146",73.447,65.938
"147",64.276,65.339
"148",62.253,67.497
"149",75.007,66.647
"150",75.353,70.242
"151",66.302,67.568
"152",64.48,73.687
"153",63.802,73.204
"154",64.762,76.349
"155",64.189,75.102
"156",69.185,78.36
"157",72.133,78.095
