"","POSITION_X","POSITION_Y"
"1",17.522,23.854
"2",12.831,22.643
"3",0.509,35.091
"4",2.844,23.912
"5",14.965,48.035
"6",15.768,45.458
"7",14.135,60.855
"8",13.766,55.146
"9",8.755,66.717
"10",12.566,61.092
"11",8.952,74.097
"12",4.794,70.724
"13",10.054,75.653
"14",11.196,75.513
"15",3.891,68.742
"16",2.987,67.621
"17",13.628,77.893
"18",8.19,77.923
"19",14.963,78.468
"20",14.822,77.892
"21",10.319,76.76
"22",8.658,76.225
"23",1.44,81.76
"24",6.612,79.128
"25",38.11,6.755
"26",19.84,81.76
"27",33.794,20.699
"28",28.964,20.585
"29",36.376,20.242
"30",35.088,18.547
"31",31.287,25.005
"32",33.61,24.843
"33",30.232,28.019
"34",24.473,25.176
"35",33.769,34.1
"36",27.188,31.498
"37",39.024,38.074
"38",30.026,37.191
"39",28.193,24.079
"40",35.288,23.652
"41",32.599,46.564
"42",35.831,40.122
"43",37.817,47.987
"44",31.362,47.371
"45",31.709,50.915
"46",35.863,49.787
"47",27.853,57.234
"48",26.191,56.216
"49",21.928,61.19
"50",27.242,58.189
"51",37.804,63.643
"52",22.78,62.195
"53",37.017,65.147
"54",40.348,63.688
"55",37.8,66.906
"56",27.611,66.043
"57",31.108,68.454
"58",29.381,66.969
"59",21.606,70.648
"60",28.971,70.289
"61",28.629,73.245
"62",20.559,72.853
"63",19.62,53.79
"64",2.308,50.682
"65",25.251,74.549
"66",38.94,73.909
"67",23.439,75.424
"68",36.29,74.607
"69",23.86,75.962
"70",25.563,75.67
"71",36.713,77.964
"72",33.242,77.134
"73",22.349,80.679
"74",32.597,79.514
"75",24.32,81.76
"76",22.56,81.76
"77",26.407,81.023
"78",33.778,80.805
"79",28,81.76
"80",25.12,81.76
"81",47.484,3.671
"82",34.56,81.76
"83",47.903,6.956
"84",47.502,4.962
"85",41.49,12.908
"86",49.86,7.053
"87",42.676,19.786
"88",44.958,18.73
"89",41.272,26.731
"90",42.96,26.412
"91",43.044,28.369
"92",56.908,26.816
"93",42.552,30.397
"94",42.615,29.917
"95",55.394,37.551
"96",47.689,33.823
"97",59.398,38.271
"98",57.648,37.852
"99",43.478,32.814
"100",42.031,30.651
"101",47.813,42.43
"102",51.133,40.213
"103",59.457,46.363
"104",50.682,44.816
"105",47.985,47.62
"106",58.47,47.268
"107",56.206,48.217
"108",50.513,47.685
"109",47.188,52.202
"110",46.226,52.057
"111",44.106,54.395
"112",45.981,53.443
"113",48.825,55.645
"114",61.027,55.536
"115",49.681,58.507
"116",49.032,56.62
"117",42.223,59.45
"118",60.245,58.722
"119",42.767,60.825
"120",49.234,60.054
"121",50.82,61.896
"122",44.719,61.355
"123",57.452,62.144
"124",48.9,62.111
"125",45.082,66.235
"126",51.279,63.164
"127",60.997,67.643
"128",59.416,66.767
"129",50.324,63.281
"130",48.037,62.482
"131",52.373,69.121
"132",47.795,67.86
"133",51.669,71.991
"134",50.947,69.37
"135",42.59,75.717
"136",53.579,75.35
"137",53.694,76.501
"138",54.273,76.041
"139",41.12,81.76
"140",58.531,80.228
"141",50.876,77.434
"142",48.323,77.391
"143",54.605,79.881
"144",53.459,78.872
"145",81.76,0.48
"146",50.08,81.76
"147",81.76,1.76
"148",76.569,1.462
"149",66.364,7.689
"150",74.55,7.264
"151",63.869,9.49
"152",77.098,8.27
"153",66.905,10.23
"154",65.226,9.477
"155",77.479,11.154
"156",63.766,10.738
"157",31.615,35.477
"158",32.525,34.72
"159",76.872,12.889
"160",68.628,12.682
"161",67.92,17.412
"162",70.347,14.612
"163",76.246,19.516
"164",64.16,18.61
"165",63.724,27.688
"166",72.423,26.356
"167",66.845,29.925
"168",69.69,28.987
"169",62.101,41.916
"170",66.085,30.932
"171",67.561,45.164
"172",70.109,43.716
"173",68.258,48.735
"174",74.184,47.992
"175",68.951,49.883
"176",71.695,48.749
"177",68.144,54.363
"178",70.776,54.314
"179",65.9,55.372
"180",81.76,54.88
"181",81.76,57.44
"182",63.929,56.204
"183",64.3,58.739
"184",78.157,57.554
"185",73.83,60.405
"186",71.952,59.128
"187",64.231,60.836
"188",75.722,60.684
"189",62.599,64.282
"190",64.032,62.677
"191",66.874,67.413
"192",64.683,66.935
"193",65.647,69.64
"194",63.029,69.166
"195",68.765,80.22
"196",73.73,79.574
"197",72.209,80.267
"198",69.71,80.231
"199",74.982,81.101
"200",67.6,80.914
"201",68.808,81.591
"202",71.03,81.413
"203",70.08,81.76
"204",66.72,81.76
"205",73.44,81.76
