"","POSITION_X","POSITION_Y"
"1",16.517,7.208
"2",18.987,2.72
"3",16.775,23.949
"4",7.115,18.572
"5",10.383,38.428
"6",2.346,32.952
"7",13.731,41.152
"8",15.355,27.12
"9",8.613,42.735
"10",3.072,47.718
"11",2.219,57.572
"12",14.706,50.911
"13",10.058,69.265
"14",7.423,58.21
"15",16.283,73.861
"16",6.757,71.865
"17",37.736,2.759
"18",8.259,79.715
"19",33.747,9.482
"20",38.323,3.354
"21",29.288,17.163
"22",32.438,23.689
"23",37.427,30.651
"24",24.989,25.182
"25",35.261,27.57
"26",27.381,26.542
"27",33.701,33.162
"28",37.89,31.73
"29",33.619,33.615
"30",23.771,34.457
"31",3.969,19.402
"32",35.518,34.521
"33",28.376,38.74
"34",28.619,37.29
"35",28.999,56.652
"36",31.255,39.298
"37",24.257,66.523
"38",33.629,64.037
"39",34.269,73.061
"40",39.672,41.773
"41",40.467,79.099
"42",33.256,70.245
"43",39.978,80.185
"44",38.805,64.554
"45",55.832,8.786
"46",59.22,7.729
"47",56.908,11.869
"48",57.009,10.631
"49",45.041,21.598
"50",60.748,18.182
"51",52.236,24.813
"52",42.61,23.779
"53",47.457,40.814
"54",41.479,38.375
"55",51.079,49.363
"56",41.899,41.123
"57",58.562,51.174
"58",50.796,50.118
"59",55.333,52.038
"60",58.736,51.918
"61",47.54,53.212
"62",43.964,55.086
"63",61.29,57.904
"64",56.944,55.609
"65",58.769,60.358
"66",46.16,59.144
"67",58.623,68.934
"68",52.128,66.694
"69",52.884,69.88
"70",59.813,69.646
"71",44.544,78.435
"72",51.77,70.077
"73",72.451,0.631
"74",78.72,0
"75",79.426,2.678
"76",75.289,0.777
"77",62.137,5.135
"78",72.11,2.857
"79",75.274,7.62
"80",31.342,79.292
"81",63.281,9.131
"82",69.874,8.767
"83",64.006,10.933
"84",61.962,10.463
"85",68.496,21.111
"86",80.198,15.578
"87",70.022,22.712
"88",69.768,21.229
"89",67.501,25.96
"90",79.693,22.875
"91",65.419,34.244
"92",65.407,26.153
"93",69.47,39.273
"94",67.555,34.908
"95",74.081,45.69
"96",74.868,44.857
"97",81.76,60.16
"98",73.539,46.084
"99",71.509,66.411
"100",73.471,65.424
"101",81.12,81.76
"102",64.466,78.51
