"","POSITION_X","POSITION_Y"
"1",6.036,0.479
"2",0.52,5.288
"3",5.404,5.938
"4",4.404,6.247
"5",12.901,24.146
"6",4.941,28.545
"7",13.557,34.148
"8",10.796,35.549
"9",11.918,35.562
"10",18.121,62.289
"11",17.492,65.391
"12",11.964,66.875
"13",13.083,67.643
"14",8.864,71.901
"15",7.328,8.928
"16",0.592,10.807
"17",7.422,71.995
"18",14.289,73.317
"19",16.146,62.523
"20",20.215,64.169
"21",5.252,11.718
"22",13.507,19.098
"23",0,75.2
"24",6.923,75.606
"25",7.338,78.189
"26",6.825,79.773
"27",11.492,80.47
"28",13.241,80.67
"29",38.762,3.259
"30",26.889,3.662
"31",16.64,81.76
"32",38.777,1.413
"33",14.588,79.887
"34",10.656,80.495
"35",24.138,5.426
"36",40.349,5.87
"37",21.233,4.015
"38",22.768,4.815
"39",24.417,15.978
"40",32.279,16.458
"41",40.643,28.069
"42",25.694,29.457
"43",32.328,32.775
"44",37.758,33.158
"45",20.484,20.333
"46",24.153,27.501
"47",20.78,38.27
"48",32.968,41.793
"49",40.548,45.977
"50",33.69,57.396
"51",39.996,33.797
"52",24.483,34.522
"53",29.084,65.513
"54",23.62,65.71
"55",39.475,58.708
"56",36.546,61.765
"57",30.374,65.965
"58",24.559,68.402
"59",34.367,72.726
"60",29.503,73.159
"61",36.082,71.5
"62",37.054,72.097
"63",26.723,75.669
"64",25.922,76.398
"65",28.268,73.747
"66",31.188,75.378
"67",32.721,77.074
"68",33.617,77.486
"69",30.182,79.213
"70",34.066,80.013
"71",26.085,77.526
"72",26.802,77.932
"73",56.49,0.907
"74",43.398,11.259
"75",41.611,0.351
"76",51.036,0.448
"77",42.453,17.267
"78",58.649,17.645
"79",43.101,12.047
"80",42.625,15.917
"81",48.889,16.279
"82",43.039,17.159
"83",60.339,18.715
"84",41.24,21.944
"85",45.544,24.799
"86",41.609,25.661
"87",57.173,26.62
"88",45.795,26.893
"89",59.713,25.532
"90",42.965,26.351
"91",55.308,28.486
"92",46.225,29.774
"93",58.125,27.994
"94",46.071,28.423
"95",41.127,26.971
"96",52.997,27.878
"97",47.76,31.964
"98",53.093,31.999
"99",55.312,32.187
"100",45.004,33.088
"101",48.236,33.111
"102",51.849,33.38
"103",56.041,34.3
"104",44.833,35.11
"105",45.495,35.042
"106",56.573,34.974
"107",45.423,36.099
"108",55.68,36.736
"109",51.887,35.319
"110",51.779,35.933
"111",54.646,37.321
"112",55.883,38.209
"113",47.593,37.036
"114",45.994,37.184
"115",53.384,39.143
"116",55.375,41.68
"117",58.854,42.9
"118",51.639,43.931
"119",59.728,44.285
"120",46.472,47.113
"121",53.573,51.685
"122",43.072,52.467
"123",40.963,52.633
"124",42.221,53.655
"125",50.22,55.731
"126",57.239,56.811
"127",46.05,64.429
"128",60.205,64.493
"129",57.514,63.435
"130",47.447,64.044
"131",45.846,58.339
"132",53.43,58.474
"133",48.642,65.11
"134",47.276,66.371
"135",44.49,66.513
"136",45.258,66.83
"137",46.251,66.85
"138",57.387,68.068
"139",56.223,68.386
"140",41.879,68.533
"141",56.802,69.434
"142",53.988,70.477
"143",59.808,72.716
"144",59.173,79.908
"145",73.6,0
"146",71.042,0.697
"147",66.729,1.981
"148",74.525,5.048
"149",75.415,0.703
"150",75.675,1.755
"151",62.959,13.864
"152",66.121,16.301
"153",61.415,18.658
"154",67.585,19.437
"155",78.066,20.66
"156",66.682,21.638
"157",64.207,21.866
"158",66.063,22.132
"159",64.96,22.305
"160",76.172,23.236
"161",77.641,23.677
"162",76.639,23.938
"163",81.481,32.104
"164",77.557,33.673
"165",63.837,34.316
"166",80.744,34.194
"167",72.724,36.072
"168",65.651,36.449
"169",71.279,36.527
"170",71.143,37.35
"171",66.429,37.59
"172",79.956,38.646
"173",67.222,40.071
"174",79.153,40.769
"175",70.136,41.838
"176",76.771,42.673
"177",75.586,42.898
"178",66.931,43.254
"179",68.045,44.205
"180",65.002,48.288
"181",66.054,48.315
"182",72.461,49.344
"183",65.871,49.435
"184",70.164,50.678
"185",67.225,50.908
"186",68.884,50.879
"187",71.908,50.951
"188",76.167,51.545
"189",64.146,54.2
"190",65.158,54.405
"191",77.486,54.376
"192",63.743,56.67
"193",77.341,57.118
"194",75.107,57.517
"195",70.544,57.651
"196",70.999,58.99
"197",76.67,58.995
"198",61.415,59.883
"199",65.898,59.952
"200",67.27,60.444
"201",63.618,61.791
"202",69.895,62.245
"203",62.686,64.241
"204",61.622,66.784
"205",67.812,68.513
"206",70.966,69.409
"207",61.421,71.038
"208",70.565,71.846
"209",62.612,74.179
"210",65.849,75.984
"211",67.861,75.934
"212",72.568,80.006
"213",68.589,80.27
