"","POSITION_X","POSITION_Y"
"1",48.636,78.626
"2",47.806,78.18
"3",48.945,80.977
"4",58.4,81.76
"5",81.76,47.84
"6",57.04,79.792
"7",71.503,33.685
"8",66.462,26.2
"9",81.76,50.72
"10",81.76,49.12
"11",69.335,54.678
"12",81.76,52.48
"13",78.06,58.901
"14",71.2,55.959
"15",69.222,67.152
"16",74.72,65.906
"17",78.069,69.143
"18",13.195,61.098
"19",13.224,77.427
"20",6.126,68.38
"21",36.336,20.51
"22",0,81.76
"23",31.551,20.849
"24",30.814,21.122
"25",33.607,22.035
"26",21.242,20.434
"27",31.74,21.817
"28",34.634,22.005
"29",32.64,21.92
"30",40.329,28.336
"31",22.834,39.467
"32",28.421,46.551
"33",28.492,50.74
"34",40.814,51.781
"35",22.524,52.972
"36",38.429,46.961
"37",23.492,56.59
"38",24.084,55.205
"39",34.419,56.975
"40",22.954,56.378
"41",25.994,61.025
"42",36.262,56.804
"43",28,62.852
"44",38.936,62.323
"45",21.615,63.193
"46",29.271,65.112
"47",29.682,66.045
"48",29.852,66.849
"49",30.158,67.655
"50",38.731,70.268
"51",42.24,0
"52",28.734,72.717
"53",43.2,0
"54",24.492,74.035
"55",47.52,0
"56",44.16,0
"57",45.954,0.603
"58",45.334,0.36
"59",36.286,0.119
"60",44.243,21.993
"61",51.762,44.352
"62",59.669,37.329
"63",46.036,51.48
"64",57.106,50.27
"65",42.368,61.218
"66",51.99,59.195
"67",56.448,65.703
"68",41.539,60.701
"69",59.371,69.921
"70",46.604,67.377
"71",53.111,74.595
"72",42.018,62.237
"73",45.834,77.112
"74",48.28,71.095
