"","POSITION_X","POSITION_Y"
"1",47.121,13.905
"2",57.497,11.984
"3",55.154,16.826
"4",45.341,15.718
"5",59.383,17.371
"6",53.148,18.166
"7",54.155,17.729
"8",55.349,18.951
"9",57.487,28.179
"10",47.359,27.683
"11",54.848,29.243
"12",53.595,30.207
"13",54.692,32.656
"14",51.696,33.098
"15",50.636,33.559
"16",55.076,34.768
"17",51.375,35.007
"18",57.767,41.302
"19",51.327,48.364
"20",58.413,48.426
"21",61.212,52.063
"22",59.427,46.469
"23",46.988,53.674
"24",47.988,55.581
"25",54.005,55.503
"26",49.339,58.528
"27",46.322,57.124
"28",59.51,59.806
"29",55.836,60.751
"30",53.002,63.809
"31",61.11,63.862
"32",55.002,63.937
"33",59.974,63.896
"34",52.35,65.334
"35",46.668,68.163
"36",49.726,69.267
"37",49.278,70.406
"38",44.385,69.897
"39",61.069,70.734
"40",52.77,71.624
"41",45.411,72.087
"42",50.893,72.132
"43",55.373,73.89
"44",54.663,74.514
"45",49.377,74.719
"46",53.85,74.967
"47",50.628,75.514
"48",52.159,75.847
"49",53.154,76.571
"50",48.538,78.436
"51",57.632,80.09
"52",61.701,0.543
"53",74.623,30.218
"54",69.848,30.388
"55",75.026,30.454
"56",73.231,36.563
"57",62.282,38.871
"58",62.183,40.944
"59",63.572,41.955
"60",80.543,46.936
"61",66.275,47.655
"62",64.548,48.41
"63",67.885,49.113
"64",61.57,49.555
"65",62.591,50.392
"66",81.531,50.629
"67",81.76,52.16
"68",61.806,52.975
"69",67.885,53.438
"70",81.76,54.24
"71",67.267,54.95
"72",64.828,54.986
"73",81.76,55.2
"74",81.76,56.48
"75",81.76,57.76
"76",81.76,59.04
"77",81.76,60.16
"78",81.76,61.12
"79",62.275,61.237
"80",63.596,61.852
"81",64.828,62.279
"82",81.76,62.24
"83",65.654,62.744
"84",81.76,63.52
"85",66.359,63.662
"86",66.317,65.226
"87",66.994,65.625
"88",73.251,65.779
"89",80.358,68.797
"90",65.102,68.927
"91",66.214,70.68
"92",65.269,71.618
"93",63.872,72.083
"94",81.066,73.737
"95",67.134,80.839
"96",65.344,80.964
"97",0,12
"98",14.257,19.833
"99",14.998,43.25
"100",10.103,38.493
"101",14.826,51.55
"102",37.448,0.528
"103",32.518,4.122
"104",25.414,4.721
"105",25.312,15.604
"106",31.95,21.17
"107",17.088,51.593
"108",29.293,24.999
"109",21.209,30.449
"110",28.008,42.544
"111",20.676,43.298
"112",33.413,34.405
"113",13.006,38.725
"114",27.066,45.654
"115",32.843,48.745
"116",36.548,53.95
"117",39.4,71.852
"118",34.039,54.57
"119",38.343,80.282
"120",25.945,62.08
"121",36.176,75.991
"122",33.628,80.941
"123",33.081,80.94
"124",53.28,0
"125",34.957,80.903
"126",54.24,0
"127",48.148,1.41
"128",36.294,80.911
"129",56.031,5.548
"130",46.102,7.127
"131",56.083,10.501
"132",55.046,8.434
"133",59.488,8.084
