"","POSITION_X","POSITION_Y"
"1",46.288,20.247
"2",44.155,22.022
"3",51.044,24.623
"4",49.001,32.484
"5",60.523,32.801
"6",55.281,34.569
"7",47.09,35.001
"8",54.385,35.053
"9",55.392,35.387
"10",45.509,37.175
"11",41.293,42.661
"12",47.446,43.148
"13",49.983,43.822
"14",41.488,47.275
"15",41.193,48.028
"16",48.343,53.203
"17",55.356,55.154
"18",42.414,61.312
"19",45.372,62.824
"20",56.62,64.222
"21",73.514,0.676
"22",64.747,4.707
"23",81.76,6.24
"24",80.24,9.789
"25",80.378,15.405
"26",72.96,17.384
"27",65.999,17.748
"28",68.992,18.068
"29",64.61,19.83
"30",80.32,21.281
"31",64.233,21.741
"32",70.219,21.707
"33",61.545,22.171
"34",64.438,23.41
"35",61.653,24.278
"36",76.442,24.674
"37",66.374,25.015
"38",65.631,30.267
"39",66.345,30.619
"40",71.076,33.068
"41",76.055,50.605
"42",74.252,51.167
"43",69.793,56.421
"44",74.227,58.522
"45",75.356,65.741
"46",74.586,65.874
"47",71.285,67.142
"48",71.58,70.594
"49",71.593,80.652
"50",81.336,80.87
"51",6.633,3.171
"52",11.679,15.166
"53",1.839,17.041
"54",7.254,18.524
"55",0.608,26.874
"56",13.105,29.537
"57",14.278,30.662
"58",3.816,27.377
"59",0.454,34.449
"60",12.629,34.898
"61",7.871,36.173
"62",13.789,36.216
"63",9.745,37.578
"64",19.397,39.576
"65",0.463,41.311
"66",8.415,41.139
"67",9.73,41.996
"68",0.292,42.624
"69",0,43.84
"70",10.212,18.426
"71",19.975,33.396
"72",5.233,45.639
"73",14.364,46.989
"74",14.818,48.334
"75",9.101,53.011
"76",15.083,52.898
"77",2.782,53.367
"78",18.826,54.843
"79",17.08,58.229
"80",17.048,60.677
"81",23.2,0
"82",4.757,44.91
"83",30.634,5.063
"84",31.508,8.609
"85",37.798,16.029
"86",21.781,16.688
"87",8.219,44.158
"88",25.102,19.606
"89",35.987,17.099
"90",32.368,24.525
"91",22.269,24.784
"92",22.397,20.665
"93",22.556,26.649
"94",21.389,26.41
"95",34.594,27.103
"96",28.198,29.762
"97",24.158,31.779
"98",27.584,32.107
"99",22.714,32.781
"100",29.183,33.098
"101",26.996,33.858
"102",37.121,38.271
"103",22.792,38.875
"104",18.149,70.48
"105",35.529,40.183
"106",37.881,40.179
"107",28.405,46.014
"108",38.043,49.325
"109",39.827,49.398
"110",27.949,50.453
"111",35.657,49.347
"112",27.374,53.145
"113",30.763,53.848
"114",28.109,53.723
"115",21.39,54.051
"116",36.614,54.917
"117",34.464,57.081
"118",35.95,57.749
"119",32.39,59.031
"120",21.766,60.121
"121",36.042,58.827
"122",36.022,62.248
"123",30.935,64.869
"124",35.272,65.934
"125",37.546,72.091
"126",31.289,66.931
"127",37.238,73.098
"128",54.28,2.62
"129",60.931,3.504
"130",45.245,3.678
"131",56.78,5.301
"132",45.292,10.453
"133",54.477,16.208
"134",49.067,18.296
"135",45.791,19.897
