"","POSITION_X","POSITION_Y"
"1",11.149,21.83
"2",3.326,23.158
"3",4.541,23.316
"4",10.327,24.693
"5",5.94,26.06
"6",7.495,26.425
"7",10.601,28.271
"8",9.788,28.926
"9",2.052,24.266
"10",10.765,29.619
"11",9.467,30.427
"12",10.83,30.615
"13",1.152,32.042
"14",10.657,32.237
"15",9.776,33.356
"16",6.087,33.579
"17",8.819,33.986
"18",6.3,32.529
"19",6.954,34.242
"20",3.43,35.668
"21",0.816,37.128
"22",0,37.28
"23",10.294,38.668
"24",16.423,39.521
"25",8.031,39.676
"26",7.994,34.131
"27",7.947,40.943
"28",11.038,44.497
"29",12.121,44.826
"30",13.356,45.054
"31",0.971,56.185
"32",17.601,63.758
"33",18.567,63.68
"34",8.559,71.998
"35",31.963,14.994
"36",29.444,16.006
"37",6.603,81.483
"38",22.523,17.141
"39",23.257,17.628
"40",29.232,21.184
"41",37.955,21.596
"42",38.399,24.097
"43",34.655,25.408
"44",24.038,33.534
"45",22.986,49.255
"46",37.853,48.499
"47",25.72,51.225
"48",36.123,51.444
"49",23.657,51.962
"50",35.959,53.3
"51",23.994,56.468
"52",23.35,55.651
"53",35.324,58.733
"54",32.13,60.811
"55",21.108,63.555
"56",39.873,64.708
"57",33.454,67.942
"58",22.877,70.15
"59",34.928,71.302
"60",21.011,71.288
"61",34.274,75.231
"62",37.084,80.96
"63",24,81.76
"64",25.28,81.76
"65",26.4,81.76
"66",28.64,81.76
"67",57.434,6.685
"68",57.773,13.448
"69",45.86,21.001
"70",45.937,23.348
"71",53.19,29.998
"72",47.544,33.895
"73",58.639,35.259
"74",41.987,39.525
"75",46.562,47.714
"76",59.448,51.043
"77",43.424,51.375
"78",44.932,55.893
"79",36.603,66.874
"80",44.559,63.268
"81",46.109,63.627
"82",46.194,64.275
"83",45.876,73.738
"84",41.92,81.76
"85",43.2,81.76
"86",61.831,4.424
"87",79.571,7.32
"88",80.596,7.945
"89",78.668,17.873
"90",64.038,32.146
"91",66.07,33.426
"92",67.545,39.668
"93",81.76,43.84
"94",72.451,43.924
"95",81.76,44.96
"96",81.76,45.92
"97",81.76,47.36
"98",81.76,48.96
"99",81.76,49.92
"100",69.007,53.438
"101",64.428,63.141
"102",65.448,64.533
"103",67.876,65.933
"104",68.988,66.729
"105",62.435,74.908
"106",61.631,75.294
