"","POSITION_X","POSITION_Y"
"1",23.97,66.91
"2",24.11,63.341
"3",34.161,74.144
"4",30.587,79.507
"5",56.501,10.512
"6",58.783,14.28
"7",46.206,22.598
"8",49.377,20.607
"9",44.039,22.156
"10",59.03,22.262
"11",49.657,26.851
"12",51.158,23.513
"13",45.393,28.475
"14",51.295,28.135
"15",53.369,20.748
"16",51.55,28.958
"17",52.145,30.936
"18",56.648,29.483
"19",55.501,42.409
"20",60.864,34.21
"21",59.294,49.656
"22",60.01,45.218
"23",45.46,58.106
"24",57.165,55.536
"25",56.738,59.094
"26",55.835,58.81
"27",48.988,59.947
"28",51.959,59.745
"29",47.28,63.134
"30",54.682,60.199
"31",50.42,65.005
"32",46.554,64.342
"33",45.069,66.693
"34",50.937,65.847
"35",50.384,70.886
"36",52.049,66.714
"37",47.534,74.339
"38",54.531,72.108
"39",46.65,79.581
"40",45.235,78.251
"41",75.236,0.762
"42",53.12,81.76
"43",76.79,6.795
"44",73.813,6.281
"45",80.635,16.051
"46",71.021,11.808
"47",81.008,20.416
"48",63.872,20.059
"49",72.4,28.898
"50",62.247,20.89
"51",69.879,35.041
"52",74.346,33.828
"53",81.76,58.72
"54",64.883,43.447
"55",81.76,61.28
"56",66.118,60.81
"57",74.344,62.818
"58",75.041,62.271
"59",77.106,63.425
"60",68.715,63.369
"61",81.76,67.68
"62",81.76,66.56
"63",81.76,68.64
"64",61.521,67.944
"65",81.29,75
"66",73.926,75.115
"67",81.06,76.236
"68",65.759,75.379
"69",77.377,79.499
"70",74.048,77.725
"71",10.608,8.868
"72",10.097,28.392
"73",16.019,25.171
"74",15.913,30.77
"75",12.258,30.363
"76",13.555,35.393
"77",18.88,34.629
"78",1.368,36.627
"79",18.638,35.281
"80",11.951,37.678
"81",0,37.44
"82",6.848,20.475
"83",18.225,9.37
"84",14.574,42.357
"85",6.441,38.384
"86",0,45.92
"87",7.693,44.469
"88",15.277,50.871
"89",5.467,44.982
"90",15.034,10.565
"91",11.777,54.131
"92",11.088,39.248
"93",5.631,54.681
"94",10.995,57.362
"95",1.68,54.904
"96",3.444,58.041
"97",7.511,58.312
"98",18.862,66.509
"99",6.382,57.236
"100",20.282,74.853
"101",11.494,71.782
"102",19.914,76.427
"103",6.651,80.225
"104",3.2,81.76
"105",9.029,81.308
"106",30.01,11.838
"107",33.49,6.979
"108",21.786,21.53
"109",32.887,19.41
"110",33.549,22.698
"111",26.716,19.538
"112",24.181,23.191
"113",38.501,23.894
"114",26.666,26.752
"115",39.334,24.256
"116",34.912,27.408
"117",24.389,26.306
"118",35.879,31.797
"119",22.789,36.934
"120",27.273,42.237
"121",40.329,39.726
"122",38.766,50.384
"123",23.221,43.163
"124",32.017,51.363
"125",35.937,53.621
"126",33.588,56.095
"127",38.322,53.208
"128",23.573,62.54
"129",37.643,54.848
"130",21.162,62.913
"131",40.448,60.851
"132",35.256,67.894
"133",39.631,64.478
