"","POSITION_X","POSITION_Y"
"1",23.506,11.516
"2",9.689,18.185
"3",2.453,74.567
"4",20.206,73.435
"5",32.903,36.132
"6",30.226,19.489
"7",32.153,50.551
"8",35.213,44.312
"9",33.796,58.633
"10",21.7,53.233
"11",25.84,70.449
"12",30.589,62.23
"13",31.408,77.522
"14",30.375,73.92
"15",45.92,0
"16",37.28,81.76
"17",33.109,19.881
"18",50.308,20.689
"19",43.417,42.982
"20",58.451,26.386
"21",49.999,46.48
"22",49.579,34.104
"23",42.733,61.315
"24",54.403,50.284
"25",59.282,66.094
"26",59.803,63.839
"27",47.675,78.063
"28",58.88,81.76
"29",75.803,20.244
"30",81.76,48.96
"31",81.76,49.92
"32",58.513,68.394
"33",63.411,54.225
"34",81.76,51.36
"35",72.647,77.823
"36",66.726,70.342
