"","POSITION_X","POSITION_Y"
"1",19.327,9.774
"2",6.146,8.516
"3",14.27,23.739
"4",19.035,11.153
"5",0.691,30.627
"6",4.991,25.015
"7",3.599,37.057
"8",5.064,30.887
"9",18.485,45.896
"10",14.883,37.968
"11",3.042,35.62
"12",4.329,46.684
"13",14.642,53.716
"14",19.403,35.649
"15",0.466,59.234
"16",0.111,55.723
"17",9.612,61.463
"18",16.125,60.776
"19",17.961,56.676
"20",0,63.36
"21",9.83,68.146
"22",13.245,58.013
"23",11.065,74.011
"24",6.542,72.997
"25",10.026,77.016
"26",10.69,76.583
"27",8.752,79.109
"28",9.293,77.189
"29",14.24,81.76
"30",0,80.96
"31",30.357,15.509
"32",30.838,13.273
"33",18.207,25.467
"34",39.073,15.515
"35",30.885,16.207
"36",19.522,26.77
"37",39.363,21.159
"38",40.03,16.121
"39",37.722,17.663
"40",38.118,22.555
"41",32.746,23.356
"42",29.759,19.502
"43",34.767,24.393
"44",22.126,24.256
"45",36.075,32.723
"46",30.116,24.884
"47",30.75,35.499
"48",29.219,35.265
"49",29.057,37.987
"50",38.76,35.749
"51",37.994,48.883
"52",35.972,39.084
"53",35.598,46.13
"54",32.484,49.075
"55",29.282,58.309
"56",40.451,47.542
"57",25.911,63.02
"58",28.518,59.226
"59",21.363,56.238
"60",27.896,63.227
"61",29.841,70.064
"62",27.896,56.938
"63",28.156,67.706
"64",28.801,70.251
"65",30.44,70.468
"66",29.377,68.974
"67",26.75,73.592
"68",29.611,72.755
"69",21.642,75.197
"70",25.302,74.36
"71",48.886,1.691
"72",28.428,76.653
"73",35.632,79.713
"74",49.312,3.525
"75",40.371,65.934
"76",39.21,81.018
"77",54.719,3.855
"78",38.106,66.21
"79",47.979,10.021
"80",43.223,5.709
"81",42.093,7.427
"82",46.171,12.593
"83",44.081,25.332
"84",57.125,7.791
"85",44.312,29.782
"86",45.184,27.63
"87",58.656,28.238
"88",49.123,31.008
"89",49.567,13.668
"90",47.733,28.933
"91",52.136,37.874
"92",52.198,13.704
"93",42.71,31.193
"94",59.817,38.754
"95",48.967,45.013
"96",44.417,32.694
"97",47.039,51.838
"98",48.691,48.618
"99",47.428,41.102
"100",48.951,53.276
"101",46.281,53.65
"102",59.284,43.84
"103",48.782,61.095
"104",49.481,54.673
"105",50.699,62.359
"106",56.585,62.041
"107",51.057,67.152
"108",43.325,63.121
"109",51.063,63.281
"110",60.292,67.197
"111",58.278,65.891
"112",50.194,64.002
"113",49.347,67.814
"114",47.199,66.625
"115",60.64,81.76
"116",52.91,67.873
"117",57.28,81.76
"118",81.28,0
"119",52.698,70.849
"120",59.2,81.76
"121",52.266,78.035
"122",41.083,76.246
"123",81.676,0.534
"124",54.425,78.726
"125",81.33,1.989
"126",77.033,0.735
"127",76.704,10.863
"128",81.76,3.04
"129",67.563,1.042
"130",63.257,11.729
"131",66.037,12.622
"132",70.584,1.16
"133",73.465,8.649
"134",67.43,14.38
"135",81.76,22.08
"136",64.035,10.626
"137",68.839,16.543
"138",76.129,22.965
"139",72.79,23.239
"140",68.197,18.963
"141",75.718,20.031
"142",81.76,23.68
"143",81.668,24.446
"144",64.635,20.939
"145",74.686,28.092
"146",72.516,26.173
"147",66.666,30.464
"148",75.618,28.639
"149",70.361,32.369
"150",71.01,31.427
"151",72.921,45.025
"152",65.908,42.502
"153",63.199,44.393
"154",74.595,46.038
"155",67.245,46.627
"156",76.33,44.61
"157",78.545,53.284
"158",63.932,47.779
"159",67.358,54.156
"160",79.263,53.871
"161",63.823,56.98
"162",69.248,55.6
"163",74.447,58.637
"164",75.65,57.47
"165",63.855,60.523
"166",71.044,59.775
"167",64.461,67.808
"168",62.323,64.431
"169",72.319,80.812
"170",66.625,68.185
"171",71.52,81.76
"172",68.16,81.76
"173",75.2,81.76
"174",8.55,5.449
