"","POSITION_X","POSITION_Y"
"1",29.59,36.761
"2",38.94,28.244
"3",27.021,36.918
"4",28.568,37.918
"5",27.824,37.964
"6",40.612,38.158
"7",40.578,45.198
"8",25.314,53.882
"9",26.195,59.591
"10",39.143,61.039
"11",24.349,59.595
"12",38.549,71.158
"13",38.217,70.843
"14",49.463,2.037
"15",27.539,74.065
"16",44.429,12.952
"17",48.792,13.939
"18",60.59,20.594
"19",45.542,25.666
"20",19.67,68.096
"21",40.917,29
"22",57.003,28.926
"23",47.711,34.757
"24",55.639,35.997
"25",59.717,38.28
"26",57.837,38.763
"27",51.928,44.263
"28",47.26,42.94
"29",55.855,44.584
"30",48.389,45.484
"31",59.884,51.663
"32",48.769,52.186
"33",54.969,52.186
"34",58.913,56.876
"35",53.302,53.413
"36",49.698,57.953
"37",54.194,59.18
"38",55.516,60.109
"39",50.05,60.317
"40",45.797,67.005
"41",46.97,67.176
"42",43.933,67.579
"43",47.767,72.262
"44",42.132,75.405
"45",42.557,75.373
"46",43.847,77.897
"47",48.32,81.76
"48",55.84,81.76
"49",65.467,18.601
"50",68.681,30.699
"51",76.685,31.22
"52",50.921,80.404
"53",65.008,31.472
"54",66.527,36.263
"55",61.801,36.43
"56",75.996,38.302
"57",75.026,39.07
"58",74.081,39.528
"59",66.596,42.441
"60",69.72,42.587
"61",63.544,45.39
"62",81.76,46.72
"63",76.507,50.985
"64",72.164,51.765
"65",78.146,51.228
"66",66.34,58.212
"67",73.257,69.886
"68",80.492,74.664
"69",17.868,34.247
"70",6.255,58.806
"71",9.124,75.861
"72",5.585,64.801
"73",15.884,76.843
"74",16.16,81.76
"75",17.12,81.76
"76",14.88,81.76
"77",31.196,22.494
"78",33.153,26.316
"79",28.711,24.774
