"","POSITION_X","POSITION_Y"
"1",11.818,20.773
"2",11.102,22.058
"3",3.677,22.962
"4",5.81,24.408
"5",10.894,26.294
"6",7.213,27.203
"7",9.889,29.095
"8",19.555,24.001
"9",4.468,23.455
"10",10.633,29.952
"11",11.075,31.027
"12",10.918,33.228
"13",4.12,33.442
"14",7.707,34.279
"15",9.841,34.439
"16",16.3,34.281
"17",15.306,34.324
"18",19.038,34.404
"19",9.451,34.64
"20",14.324,34.666
"21",3.671,35.22
"22",2.041,36.014
"23",0.333,36.545
"24",19.222,39.899
"25",3.122,35.409
"26",11.26,40.721
"27",19.076,41.203
"28",11.207,42.104
"29",16.448,43.58
"30",12.383,43.451
"31",13.481,44.234
"32",14.38,44.431
"33",20.257,64.471
"34",19.656,65.044
"35",19.909,63.754
"36",4.958,67.297
"37",4.951,68.766
"38",8.824,71.521
"39",33.753,16.362
"40",30.525,17.201
"41",24.268,19.419
"42",38.878,21.973
"43",39.018,24.095
"44",36.556,25.486
"45",23.057,25.76
"46",35.785,26.035
"47",25.425,35.792
"48",24.192,49.875
"49",36.885,49.875
"50",36.099,50.379
"51",24.917,52.382
"52",26.4,52.443
"53",34.804,52.49
"54",35.8,54.606
"55",24.01,55.851
"56",24.705,57.067
"57",34.915,59.371
"58",39.536,60.47
"59",31.95,61.974
"60",31.361,63.161
"61",23.957,64.772
"62",22.745,65.171
"63",38.158,66.427
"64",35.129,68.483
"65",33.346,69.602
"66",24.426,70.602
"67",23.716,71.634
"68",34.8,72.251
"69",22.302,73.173
"70",35.227,75.289
"71",36.84,76.135
"72",34.69,76.443
"73",40.409,79.251
"74",26.08,81.76
"75",27.04,81.76
"76",28,81.76
"77",28.96,81.76
"78",29.92,81.76
"79",30.72,81.76
"80",31.68,81.76
"81",39.36,81.76
"82",59.831,2.361
"83",56.311,4.796
"84",50.797,6.012
"85",50.421,8.405
"86",58.7,10.145
"87",57.385,14.675
"88",41.231,18.58
"89",56.152,21.959
"90",47.625,22.115
"91",47.296,23.81
"92",52.715,25.423
"93",51.759,26.417
"94",53.013,30.229
"95",49.165,33.795
"96",61.042,34.642
"97",49.713,35.109
"98",57.009,35.605
"99",43.424,39.724
"100",46.64,49.843
"101",43.079,52.863
"102",59.607,52.971
"103",44.288,56.852
"104",43.105,62.965
"105",44.609,63.818
"106",43.777,64.028
"107",60.305,66.705
"108",46.639,73.828
"109",60.985,75.745
"110",50.804,75.75
"111",46.09,79.152
"112",43.2,81.76
"113",44.64,81.76
"114",63.922,2.16
"115",78.901,6.617
"116",66.847,21.165
"117",73.515,21.504
"118",70.103,22.426
"119",77.067,27.733
"120",67.069,33.693
"121",68.453,35.67
"122",68.086,37.746
"123",67.098,41.802
"124",71.781,43.883
"125",74.463,43.86
"126",81.76,45.12
"127",81.76,46.08
"128",70.064,47.038
"129",81.76,47.2
"130",72.397,48.205
"131",75.759,48.515
"132",68.383,54.362
"133",72.807,56.395
"134",64.537,64.067
"135",65.949,65.462
"136",65.302,65.571
"137",67.993,67.566
"138",68.83,68.247
"139",68.972,72.494
"140",64.328,73.167
"141",62.27,76.185
"142",67.003,76.694
