"","POSITION_X","POSITION_Y"
"1",20.572,9.997
"2",38.43,10.239
"3",36.03,11.698
"4",30.25,12.015
"5",34.978,13.768
"6",38.269,15.768
"7",36.972,19.687
"8",34.114,21.408
"9",22.782,26.295
"10",29.821,26.785
"11",24.095,27.074
"12",26.458,29.481
"13",31.785,30.156
"14",26.058,30.985
"15",26.608,31.661
"16",27.639,33.026
"17",23.268,33.195
"18",28.484,35.625
"19",29.543,35.908
"20",20.628,37.676
"21",30.695,38.716
"22",29.896,39.75
"23",28.164,40.398
"24",20.654,42.295
"25",21.096,42.876
"26",28.851,48.82
"27",21.591,49.093
"28",30.728,54.089
"29",37.779,55.083
"30",29.546,55.614
"31",29.507,57.941
"32",29.112,58.723
"33",33.49,58.688
"34",34.657,59.923
"35",23.237,60.252
"36",22.055,60.579
"37",40.17,61.196
"38",34.9,61.306
"39",23.817,61.632
"40",33.952,65.686
"41",27.587,68.482
"42",27.005,68.813
"43",33.168,68.817
"44",31.869,71.556
"45",30.002,72.119
"46",38.939,74.351
"47",34.308,74.787
"48",40.554,74.835
"49",29.079,72.771
"50",28.055,73.038
"51",37.011,73.675
"52",35.477,75.506
"53",34.85,76.27
"54",21.765,77.612
"55",52.401,4.291
"56",47.297,8.819
"57",60.521,9.236
"58",22.368,79.816
"59",27.828,80.32
"60",37.197,80.716
"61",43.089,9.758
"62",45.364,10.545
"63",43.713,10.96
"64",42.785,11.156
"65",53.337,11.795
"66",58.173,11.76
"67",59.314,12.815
"68",59.861,14.392
"69",50.316,14.724
"70",43.529,16.522
"71",52.352,20.358
"72",51.828,23.579
"73",54.73,28.808
"74",47.58,28.988
"75",50.185,29.45
"76",42.801,33.619
"77",44.089,33.565
"78",57.318,33.689
"79",44.482,30.091
"80",43.526,32.019
"81",43.162,32.938
"82",19.536,19.587
"83",18.087,19.982
"84",0.796,21.279
"85",53.66,34.099
"86",58.031,34.137
"87",56.052,36.218
"88",61.311,36.166
"89",52.65,37.998
"90",45.579,39.394
"91",48.633,41.493
"92",52.909,47.42
"93",53.699,47.466
"94",57.276,54.016
"95",41.937,54.639
"96",55.612,54.841
"97",50.074,47.712
"98",48.422,51.143
"99",49.357,52.556
"100",53.885,56.76
"101",41.696,57.37
"102",57.711,57.896
"103",47.414,58.332
"104",53.847,62.733
"105",51.846,64.838
"106",43.2,81.76
"107",51.2,81.76
"108",69.12,0
"109",60,65.455
"110",60.188,67.189
"111",46.856,74.581
"112",57.558,74.518
"113",49.361,75.243
"114",56.064,75.46
"115",40.88,77.371
"116",43.339,79.73
"117",56.069,81
"118",62.27,0.285
"119",64.493,0.52
"120",68.021,0.403
"121",63.308,0.617
"122",66.048,0.62
"123",67.124,0.614
"124",75.209,0.758
"125",74.326,2.022
"126",75.631,3.357
"127",76.127,3.705
"128",81.76,5.76
"129",63.436,6.556
"130",81.76,7.2
"131",69.76,7.875
"132",66.95,9.14
"133",69.724,9.455
"134",75.034,9.672
"135",77.45,11.113
"136",70.382,11.308
"137",68.842,11.68
"138",76.521,13.106
"139",79.199,13.05
"140",78.882,14.244
"141",61.588,17.652
"142",64.157,18.405
"143",70.156,19.401
"144",78.54,19.782
"145",72.414,20.893
"146",79.259,21.137
"147",80.719,21.666
"148",77.438,34.412
"149",78.748,34.514
"150",62.245,37.258
"151",69.985,28.077
"152",70.904,29.583
"153",75.227,29.94
"154",77.865,39.764
"155",80.138,39.864
"156",65.196,39.945
"157",66.083,40.1
"158",76.303,40.319
"159",77.682,40.899
"160",67.488,38.237
"161",78.811,38.795
"162",66.947,39.437
"163",77.726,42.375
"164",69.124,48.579
"165",75.02,49.247
"166",66.968,49.832
"167",74.128,50.723
"168",68.159,51.927
"169",76.828,52.267
"170",66.399,53.241
"171",78.186,53.356
"172",76.019,54.369
"173",68.333,54.557
"174",77.372,55.997
"175",74.784,58.107
"176",63.868,61.132
"177",64.744,61.145
"178",67.78,61.151
"179",62.308,61.843
"180",69.341,62.025
"181",66.251,62.414
"182",64.346,62.492
"183",72.316,63.108
"184",73.614,64.739
"185",74.838,65.555
"186",61.745,68.826
"187",62.553,69.255
"188",75.294,69.651
"189",65.075,70.387
"190",63.101,71.032
"191",71.579,71.749
"192",74.466,72.582
"193",66.363,74.075
"194",68.927,74.384
"195",73.086,76.078
"196",69.463,76.65
"197",69.711,76.773
"198",71.489,76.789
"199",62.14,78.613
"200",67.2,81.76
"201",4.48,0
"202",15.261,9.399
"203",17.972,11.466
"204",20.3,12.982
"205",19.028,14.5
"206",16.024,18.645
"207",18.686,30.914
"208",2.534,31.646
"209",18.3,31.662
"210",10.4,33.116
"211",9.595,35.448
"212",1.494,35.763
"213",11.671,35.923
"214",7.812,36.2
"215",4.64,38.727
"216",6.517,43.645
"217",0.673,47.21
"218",0,47.84
"219",9.498,40.953
"220",10.527,41.645
"221",7.759,42.288
"222",10.139,56.347
"223",4.908,59.436
"224",16.534,59.341
"225",3.648,59.808
"226",15.3,59.958
"227",7.764,64.083
"228",2.951,21.736
"229",5.855,22.868
"230",6.546,26.567
"231",1.577,66.559
"232",13.854,66.76
"233",9.651,67.143
"234",1.196,68.16
"235",1.472,68.286
"236",15.775,69.147
"237",0.821,69.32
"238",15.277,70.372
"239",12.043,71.718
"240",8.818,72.138
"241",16.168,72.46
"242",5.811,74.562
"243",2.122,77.282
"244",4.32,81.76
"245",29.445,9.49
