"","POSITION_X","POSITION_Y"
"1",15.343,16.155
"2",15.839,21.742
"3",4.193,18.095
"4",2.265,24.752
"5",19.15,22.147
"6",13.282,20.604
"7",5.828,27.364
"8",15.285,35.761
"9",16.324,34.105
"10",11.018,36.407
"11",9.029,42.892
"12",2.869,50.667
"13",18.496,44.622
"14",12.457,58.357
"15",16.105,46.791
"16",11.012,62.23
"17",6.364,58.566
"18",13.741,64.24
"19",0,64.32
"20",8.927,73.695
"21",15.44,64.239
"22",15.598,79.095
"23",16,81.76
"24",31.305,26.077
"25",30.304,12.603
"26",0,34.08
"27",35.518,17.55
"28",25.312,33.129
"29",33.566,32.019
"30",37.914,33.805
"31",23.139,33.554
"32",37.841,38.196
"33",31.901,38.277
"34",38.379,42.448
"35",29.605,38.387
"36",37.696,48.359
"37",30.893,48.015
"38",32.307,53.155
"39",40.175,50.062
"40",26.751,54.83
"41",34.367,53.104
"42",22.006,60.093
"43",37.86,57.93
"44",29.029,61.35
"45",26.322,61.294
"46",22.247,67.053
"47",38.644,65.545
"48",24.336,66.7
"49",27.661,67.216
"50",27.328,67.971
"51",23.689,67.311
"52",27.098,69.143
"53",29.074,67.999
"54",21.47,70.275
"55",36.058,69.06
"56",20.418,72.109
"57",28.835,70.984
"58",29.925,74.112
"59",30.443,72.131
"60",20.64,81.76
"61",27.856,75.143
"62",24.022,76.131
"63",21.76,81.76
"64",24,81.76
"65",23.04,81.76
"66",26.72,81.76
"67",25.44,81.76
"68",42.795,24.997
"69",42.053,24.532
"70",46.155,31.042
"71",48.373,25.158
"72",49.648,33.308
"73",41.253,31.735
"74",0.525,18.328
"75",49.965,33.509
"76",55.551,37.143
"77",53.47,37.907
"78",54.015,42.425
"79",54.862,41.903
"80",46.959,44.39
"81",50.073,43.692
"82",51.269,48.449
"83",51.31,44.305
"84",50.187,58.67
"85",46.763,54.285
"86",43.536,61.115
"87",48.2,59.006
"88",44.928,66.713
"89",50.209,62.687
"90",51.038,69.25
"91",47.37,68.394
"92",54.796,76.267
"93",52.925,75.321
"94",50.649,77.604
"95",53.675,77.088
"96",49.66,78.609
"97",52.296,77.613
"98",80.96,0
"99",60.83,80.311
"100",67.939,5.425
"101",75.284,0.706
"102",64.598,44.485
"103",66.565,29.787
"104",80.54,49.481
"105",74.986,45.417
"106",80.361,51.827
"107",72.792,51.109
"108",68.47,54.27
"109",72.359,52.608
"110",65.121,61.458
"111",69.765,55.41
"112",62.896,66.065
"113",65.154,63.505
"114",61.566,77.491
"115",65.178,68.164
"116",70.72,81.76
"117",67.52,81.76
"118",75.36,81.76
"119",72.64,81.76
