"","POSITION_X","POSITION_Y"
"1",32.389,60.236
"2",36.127,58.64
"3",24.41,63.304
"4",37.956,60.471
"5",33.167,63.78
"6",28.024,63.757
"7",27.647,64.629
"8",32.574,64.554
"9",38.72,81.76
"10",36.571,65.419
"11",38.782,76.201
"12",33.118,69.514
"13",52.694,9.601
"14",58.259,8.772
"15",55.126,6.321
"16",52.226,11.481
"17",46.669,15.367
"18",54.999,11.597
"19",44.135,16.547
"20",57.961,14.802
"21",49.702,19.764
"22",60.298,19.583
"23",41.945,23.709
"24",47.384,21.285
"25",48.256,51.661
"26",49.586,47.518
"27",53.613,55.055
"28",41.341,53.994
"29",43.948,78.244
"30",41.963,57.84
"31",66.56,0
"32",46.491,78.205
"33",79.537,1.721
"34",78.808,1.195
"35",70.58,5.77
"36",63.309,4.779
"37",68.923,8.16
"38",81.76,6.88
"39",72.761,10.227
"40",63.016,8.937
"41",77.438,11.026
"42",72.331,10.788
"43",79.656,11.487
"44",81.76,11.36
"45",64.08,14.541
"46",62.658,12.852
"47",75.489,19.378
"48",68.391,14.898
"49",61.88,24.97
"50",72.443,23.19
"51",72.807,35.016
"52",80.721,32.36
"53",81.241,36.853
"54",73.424,35.529
"55",78.026,37.701
"56",65.013,36.958
"57",81.107,39.551
"58",64.335,38.167
"59",63.598,41.372
"60",65.774,40.579
"61",72.734,47.665
"62",64.009,45.519
"63",79.596,52.111
"64",71.06,51.232
"65",70.392,54.201
"66",78.432,53.602
"67",65.69,65.971
"68",67.854,65.586
"69",74.322,67.544
"70",73.593,66.552
"71",65.923,74.969
"72",67.873,68.258
"73",69.048,79.31
"74",65.662,75.825
"75",19.861,14.644
"76",69.978,79.607
"77",13.047,0.99
"78",19.537,20.505
"79",20.011,6.394
"80",0.76,21.319
"81",2.39,23.112
"82",1.197,32.653
"83",0.897,31.701
"84",14.126,18.591
"85",8.433,37.76
"86",19.712,39.83
"87",9.155,38.294
"88",0.289,43.101
"89",15.689,40.841
"90",0.522,45.39
"91",10.476,32.778
"92",15.555,46.967
"93",0,49.44
"94",6.62,55.232
"95",12.357,51.51
"96",11.186,59.354
"97",9.808,55.395
"98",16.77,60.693
"99",18.526,59.7
"100",9.583,72.708
"101",12.192,70.067
"102",16.966,76.176
"103",5.719,73.611
"104",18.897,80.099
"105",18.998,78.562
"106",30.711,11.211
"107",39.948,9.938
"108",22.14,14.374
"109",30.419,13.209
"110",35.943,16.127
"111",39.351,14.895
"112",35.338,24.01
"113",38.085,15.846
"114",26.106,27.856
"115",38.629,19.819
"116",24.73,30.515
"117",29.458,28.021
"118",35.701,33.416
"119",25.739,32.563
"120",32.197,36.737
"121",37.215,33.396
"122",26.795,37.853
"123",35.123,36.635
"124",38.529,38.993
"125",36.836,38.542
"126",33.062,39.697
"127",30.375,39.267
"128",21.062,43.467
"129",24.126,40.686
"130",31.228,54.125
"131",22.486,47.204
"132",25.348,56.924
"133",36.97,56.766
"134",33.764,59.224
"135",23.324,58.559
