"","POSITION_X","POSITION_Y"
"1",34.182,36.396
"2",30.844,37.884
"3",32.733,38.465
"4",33.466,39.072
"5",25.817,41.671
"6",31.995,42.276
"7",26.198,43.145
"8",31.948,45.368
"9",40.16,46.23
"10",38.947,51.711
"11",34.486,56.928
"12",40.009,58.568
"13",36.293,61.241
"14",20.784,64.449
"15",29.768,66.047
"16",26.57,3.309
"17",24.029,5.36
"18",23.713,66.562
"19",39.836,66.665
"20",24.186,69.583
"21",36.506,71.701
"22",32.146,71.827
"23",30.961,72.136
"24",36.953,72.399
"25",29.812,73.284
"26",34.331,73.423
"27",27.875,74.064
"28",25.356,76.308
"29",35.7,76.845
"30",32.798,76.991
"31",33.707,77.496
"32",26.262,78.406
"33",29.509,78.969
"34",44.678,0.551
"35",52.105,0.534
"36",32.895,79.309
"37",34.371,79.581
"38",48.555,16.173
"39",41.752,17.37
"40",43.22,12.146
"41",43.018,14.134
"42",59.239,17.549
"43",61.132,17.748
"44",41.561,5.072
"45",56.692,9.554
"46",42.082,18.331
"47",50.138,22.08
"48",58.093,27.311
"49",53.371,27.5
"50",42.725,26.749
"51",41.353,27.281
"52",55.459,27.989
"53",53.337,31.207
"54",47.963,32.418
"55",53.661,32.504
"56",55.528,31.723
"57",56.936,31.999
"58",52.448,32.607
"59",57.311,33.127
"60",60.772,24.208
"61",41.418,26.051
"62",44.962,33.216
"63",51.848,33.744
"64",56.959,34.373
"65",45.09,35.087
"66",52.719,36.191
"67",47.854,36.842
"68",54.709,36.757
"69",46.809,37.371
"70",55.635,37.659
"71",53.949,38.259
"72",58.761,41.845
"73",54.943,42.393
"74",51.125,35.765
"75",45.587,36.112
"76",56.351,33.881
"77",48.117,34.072
"78",58.975,42.677
"79",50.918,43.327
"80",59.876,43.971
"81",46.336,47.366
"82",41.07,52.758
"83",42.562,53.847
"84",53.005,50.981
"85",43.687,52.516
"86",45.288,57.941
"87",46.568,58.591
"88",54.392,56.462
"89",52.692,57.486
"90",51.089,54.628
"91",57.361,55.704
"92",46.919,59.452
"93",59.042,59.851
"94",59.139,63.516
"95",45.291,63.935
"96",47.131,64.13
"97",52.553,65.324
"98",59.515,71.919
"99",59.627,78.601
"100",58.69,78.962
"101",74.527,0.729
"102",41.107,67.837
"103",56.477,68.484
"104",46.478,66.05
"105",45.403,66.266
"106",66.404,1.844
"107",62.369,12.483
"108",64.182,21.542
"109",77.138,23.047
"110",80.862,33.622
"111",63.873,34.641
"112",78.592,30.985
"113",81.674,31.892
"114",71.329,36.908
"115",79.685,37.948
"116",65.72,33.406
"117",77.179,33.529
"118",69.91,41.594
"119",68.703,41.81
"120",68.222,42.609
"121",75.839,42.502
"122",74.759,43.108
"123",67.017,43.396
"124",68.21,44.302
"125",75.152,45.213
"126",65.206,47.411
"127",65.337,48.431
"128",65.311,49.63
"129",72.058,50.108
"130",67.884,50.754
"131",66.052,50.862
"132",69.933,50.887
"133",76.967,50.857
"134",67.284,51.286
"135",70.796,51.875
"136",77.787,53.783
"137",64.97,55.207
"138",77.764,57.117
"139",63.798,57.328
"140",70.911,57.87
"141",75.635,57.976
"142",71.536,59.023
"143",67.047,61.082
"144",61.451,61.583
"145",63.812,66.391
"146",66.669,67.03
"147",69.623,67.74
"148",70.717,69.737
"149",62.391,72.655
"150",67.468,73.937
"151",65.87,74.479
"152",72.182,77.698
"153",68.08,78.522
"154",17.92,0
"155",6.128,5.409
"156",7.792,7.892
"157",8.59,8.569
"158",14.473,19.824
"159",0.591,24.618
"160",6.467,11.446
"161",0,12.48
"162",8.044,9.716
"163",0.42,10.047
"164",7.536,34.359
"165",18.543,61.672
"166",17.103,62.402
"167",18.648,63.078
"168",13.687,65.445
"169",18.02,66.226
"170",18.296,66.935
"171",12.373,66.973
"172",6.666,75.235
"173",7.45,79.156
"174",15.36,81.76
"175",16.16,81.76
"176",10.534,79.722
"177",13.442,80.201
"178",13.714,67.391
"179",0,74.88
"180",25.618,0.515
"181",39.955,0.67
"182",20.526,2.482
"183",22.264,2.751
"184",26.522,17.486
"185",40.063,22.979
"186",38.652,33.403
"187",24.678,35.07
"188",40.428,5.886
"189",32.91,15.759
"190",24.132,35.96
