"","POSITION_X","POSITION_Y"
"1",59.076,13.376
"2",44.82,18.593
"3",45.169,19.429
"4",51.117,32.634
"5",59.271,32.363
"6",50.105,33.113
"7",54.19,35.09
"8",36.368,57.33
"9",47.371,36.018
"10",48.238,39.792
"11",50.502,40.93
"12",42.908,56.745
"13",41.118,57.422
"14",53.493,60.664
"15",49.32,46.643
"16",52.293,61.479
"17",58.347,61.544
"18",60.266,62.694
"19",54.083,64.361
"20",55.299,64.273
"21",56.374,65.169
"22",46.821,65.553
"23",48.764,65.571
"24",49.558,65.644
"25",46.09,65.75
"26",60.052,66.36
"27",51.956,66.652
"28",43.232,68.959
"29",44.052,67.218
"30",52.556,72.056
"31",43.821,73.263
"32",47.52,81.76
"33",41.035,78.307
"34",60.566,78.516
"35",60.32,81.76
"36",81.76,16.48
"37",81.76,17.28
"38",81.76,18.56
"39",77.599,19.878
"40",74.665,21.971
"41",81.76,25.44
"42",65.797,22.304
"43",77.926,26.22
"44",81.471,29.772
"45",45.685,74.117
"46",74.989,30.213
"47",48.8,81.76
"48",79.335,29.576
"49",66.599,31.754
"50",69.229,32.897
"51",80.394,34.573
"52",70.533,36.383
"53",69.641,36.468
"54",72.202,39.505
"55",71.364,40.456
"56",79.979,40.413
"57",64.263,40.642
"58",64.788,41.981
"59",73.333,44.323
"60",77.125,47.143
"61",78.232,48.366
"62",78.966,49.782
"63",67.646,80.302
"64",65.39,81.227
"65",10.632,25.745
"66",17.799,30.745
"67",3.965,35.954
"68",40.511,21.745
"69",31.265,38.261
"70",36.152,31.079
"71",40.277,38.468
"72",35.624,35.224
"73",31.028,40.585
"74",32.222,41.248
"75",22.063,44.307
"76",38.001,46.505
"77",32.833,49.9
"78",38.244,51.756
"79",38.999,51.675
"80",35.676,52.231
"81",28.74,52.63
"82",22.579,52.406
"83",35.986,41.952
"84",22.835,53.707
"85",20.959,54.644
"86",23.701,61.092
"87",38.728,62.193
"88",17.365,63.227
"89",29.515,64.477
"90",26.782,68.272
"91",24.607,69.87
"92",29.409,72.815
"93",24.696,73.368
"94",21.787,75.564
"95",46.532,8.115
