"","POSITION_X","POSITION_Y"
"1",18.958,0.676
"2",17.651,2.662
"3",5.261,6.909
"4",6.404,7.78
"5",6.899,8.615
"6",7.17,9.877
"7",5.284,12.876
"8",0.879,13.363
"9",11.991,18.979
"10",14.413,30.515
"11",13.062,31.165
"12",18.36,33.073
"13",18.458,35.668
"14",19.881,39.449
"15",19.418,42.563
"16",17.443,62.277
"17",15.866,62.334
"18",16.647,65.117
"19",12.444,65.68
"20",13.152,68.025
"21",7.634,73.103
"22",14.659,74.837
"23",7.446,74.996
"24",17.409,78.072
"25",36.552,0.568
"26",23.643,0.879
"27",25.003,3.422
"28",33.706,4.226
"29",39.202,4.517
"30",26.74,4.707
"31",25.406,6.226
"32",38.541,6.619
"33",39.452,7.563
"34",38.477,8.297
"35",29.274,21.301
"36",40.875,23.483
"37",34.366,26.536
"38",40.672,27.876
"39",40.627,29.489
"40",24.577,35.179
"41",27.95,35.661
"42",40.678,36.08
"43",22.244,36.342
"44",25.216,36.531
"45",40.22,37.139
"46",29.13,37.984
"47",21.855,43.079
"48",39.964,43.089
"49",39.303,47.289
"50",36.95,48.522
"51",37.448,49.297
"52",39.399,49.896
"53",39.987,53.451
"54",40.703,54.829
"55",33.097,57.527
"56",27.799,64.98
"57",23.898,65.309
"58",28.933,65.521
"59",37.618,66.148
"60",30.137,68.15
"61",36.256,71.086
"62",36.835,72.856
"63",36.391,73.135
"64",28.644,73.683
"65",26.733,77.308
"66",32.396,77.454
"67",27.67,78.96
"68",31.736,79.376
"69",55.681,0.557
"70",58.315,0.591
"71",41.78,1.023
"72",41.661,1.831
"73",60.874,11.044
"74",60.76,12.167
"75",42.869,12.35
"76",51.55,14.474
"77",41.991,16.285
"78",49.216,16.317
"79",54.651,16.643
"80",41.963,17.374
"81",48.647,18.589
"82",59.532,18.729
"83",58.629,18.811
"84",58.88,20.158
"85",60.187,20.521
"86",60.125,24.941
"87",60.284,25.749
"88",41.871,28.142
"89",58.711,29.472
"90",46.089,29.885
"91",55.999,29.939
"92",45.56,31.239
"93",47.173,32.824
"94",44.177,32.899
"95",54.929,33.634
"96",52.518,33.822
"97",44.712,37.354
"98",47.922,37.385
"99",50.995,38.007
"100",45.717,38.383
"101",46.858,38.568
"102",54.569,38.64
"103",60.879,38.584
"104",51.541,39.791
"105",53.99,40.295
"106",44.363,42.968
"107",55.679,44.129
"108",59.904,44.116
"109",44.423,44.5
"110",61.127,44.588
"111",44.823,45.204
"112",54.676,45.522
"113",52.693,46.249
"114",53.98,46.63
"115",58.525,51.247
"116",55.908,51.313
"117",54.369,51.983
"118",53.659,52.471
"119",52.95,53.379
"120",50.65,53.541
"121",52.074,53.608
"122",53.132,55.719
"123",49.754,56.626
"124",56.617,58.088
"125",52.543,59.94
"126",45.576,61.73
"127",60.52,61.717
"128",46.679,62.25
"129",44.829,63.419
"130",48.588,63.306
"131",58.397,64.342
"132",47.062,65.173
"133",57.851,65.497
"134",43.483,66.536
"135",54.977,68.107
"136",59.571,69.29
"137",55.892,70.861
"138",58.971,70.966
"139",60.8,81.76
"140",72.543,2.18
"141",73.335,4.154
"142",63.563,5.142
"143",77.4,6.806
"144",79.565,12.65
"145",75.766,14.431
"146",63.882,16.47
"147",62.768,19.119
"148",65.678,19.073
"149",79.495,19.041
"150",66.854,19.578
"151",66.698,20.374
"152",79.389,21.349
"153",66.127,21.962
"154",76.595,21.875
"155",79.835,22.93
"156",65.62,23.009
"157",79.184,23.148
"158",63.077,23.409
"159",76.435,24.137
"160",79.102,24.818
"161",76.619,24.986
"162",77.92,25.28
"163",77.511,25.378
"164",63.165,34.951
"165",65.404,36.464
"166",66.574,37.199
"167",70.805,37.852
"168",77.513,40.523
"169",73.918,41.427
"170",67.708,42.635
"171",79.332,43.427
"172",66.566,44.123
"173",71.548,47.512
"174",78.23,48.945
"175",70.261,49.662
"176",65.322,50.155
"177",72.304,50.776
"178",67.368,50.835
"179",66.351,51.051
"180",69.15,51.555
"181",72.195,52.775
"182",74.848,53.279
"183",70.037,54.024
"184",75.995,55.525
"185",64.282,56.699
"186",63.012,57.125
"187",67.349,57.699
"188",69.3,58.003
"189",76.236,58.199
"190",73.336,58.518
"191",66.354,60.477
"192",63.499,64.803
"193",62.315,68.418
"194",68.317,70.091
"195",69.373,70.283
"196",71.829,71.136
"197",64.133,72.062
"198",62.782,73.355
"199",68.947,73.764
"200",65.427,74.084
"201",65.573,74.634
"202",69.482,75.326
"203",65.453,76.804
