"","POSITION_X","POSITION_Y"
"1",0,49.44
"2",11.16,38.355
"3",8.821,55.133
"4",6.74,49.639
"5",13.517,71.767
"6",15.325,68.458
"7",32.628,8.859
"8",11.495,72.775
"9",22.337,25.435
"10",28.075,10.432
"11",26.907,36.73
"12",29.266,26.173
"13",22.621,39.643
"14",29.816,36.765
"15",39.689,41.13
"16",28.289,39.796
"17",32.392,53.78
"18",31.099,52.174
"19",21.723,54.588
"20",28.763,54.012
"21",39.328,56.3
"22",23.516,55.469
"23",26.171,57.605
"24",27.528,56.781
"25",22.193,66.741
"26",40.668,60.647
"27",29.361,74.929
"28",37.763,66.689
"29",34.259,80.534
"30",38.054,78.098
"31",51.189,14.795
"32",54.104,11.739
"33",54.254,17.354
"34",52.198,16.891
"35",61.295,36.059
"36",44.352,24.27
"37",55.882,39.767
"38",53.618,39.148
"39",48.411,46.696
"40",43.529,41.745
"41",57.43,57.461
"42",51.918,47.056
"43",48.986,59.095
"44",49.854,57.996
"45",53.038,63.458
"46",47.28,62.309
"47",61.081,66.484
"48",52.676,66.173
"49",42.248,67.908
"50",50.562,67.192
"51",48.052,74.263
"52",54.695,68.254
"53",63.253,9.671
"54",60.895,74.678
"55",77.793,28.729
"56",76.764,19.646
"57",81.76,31.04
"58",78.043,30.548
"59",61.531,31.859
"60",81.76,31.52
"61",68.325,35.715
"62",81.76,32.16
"63",81.096,56.917
"64",67.517,46.456
"65",69.119,59.342
"66",69.158,57.5
"67",67.399,66.533
"68",77.301,64.533
"69",80.684,75.501
"70",81.76,74.88
"71",81.76,77.12
"72",79.246,76.802
"73",72.038,80.095
"74",73.124,77.589
"75",17.27,27.559
"76",73.501,80.758
"77",11.653,9.312
"78",5.522,22.448
"79",6.803,21.487
"80",20.132,28.946
"81",4.215,22.546
"82",13.894,36.45
"83",14.314,30.021
"84",14.98,37.475
"85",1.461,36.722
