"","POSITION_X","POSITION_Y"
"1",10.462,19.258
"2",12.411,20.394
"3",1.483,23.055
"4",3.751,22.357
"5",5.885,22.945
"6",6.826,23.166
"7",19.332,23.371
"8",11.703,26.512
"9",7.519,27.306
"10",9.369,29.073
"11",10.736,29.598
"12",11.589,30.642
"13",5.04,32.991
"14",11.234,32.975
"15",16.831,33.257
"16",16.215,33.667
"17",10.506,34.005
"18",4.036,34.121
"19",9.121,34.583
"20",9.519,33.977
"21",12.532,37.95
"22",3.1,35.114
"23",12.219,38.232
"24",19.078,40.549
"25",11.489,39.651
"26",17.922,41.459
"27",12.263,43.028
"28",13.255,43.743
"29",16.692,41.934
"30",14.927,43.801
"31",14.073,44.007
"32",6.034,55.563
"33",9.092,58.295
"34",17.405,63.222
"35",19.845,64.637
"36",5.514,67.658
"37",8.932,71.669
"38",7.52,81.76
"39",6.827,81.096
"40",33.177,15.841
"41",29.605,16.629
"42",24.555,19.746
"43",38.879,22.463
"44",39.558,24.557
"45",37.04,25.508
"46",35.927,26.426
"47",24.612,36.494
"48",25.265,49.275
"49",24.805,49.862
"50",35.475,50.443
"51",36.739,50.458
"52",25.157,52.341
"53",27.186,52.465
"54",34.587,53.07
"55",36.267,54.645
"56",24.186,56.693
"57",34.542,59.978
"58",31.118,62.572
"59",23,65.103
"60",38.045,66.423
"61",34.578,68.865
"62",23.971,70.918
"63",33.224,69.805
"64",34.434,72.063
"65",21.67,72.916
"66",34.651,75.711
"67",33.758,76.483
"68",39.669,79.302
"69",25.28,81.76
"70",26.72,81.76
"71",35.708,76.63
"72",28.32,81.76
"73",29.28,81.76
"74",59.529,1.407
"75",56.386,5.637
"76",56.246,4.395
"77",50.805,8.094
"78",59.058,9.939
"79",49.867,17.311
"80",47.72,21.618
"81",56.758,22.426
"82",53.111,24.814
"83",41.152,32.212
"84",49.105,33.076
"85",49.227,34.189
"86",60.94,34.625
"87",56.837,36.018
"88",43.595,39.741
"89",45.933,51.736
"90",58.779,53.177
"91",42.821,63.665
"92",43.829,63.796
"93",46.395,74.086
"94",50.983,75.614
"95",61.199,75.719
"96",46.865,78.738
"97",43.36,81.76
"98",44.32,81.76
"99",46.24,81.76
"100",63.238,2.071
"101",62.396,3.225
"102",77.109,5.036
"103",79.767,6.212
"104",78.453,10.795
"105",81.76,19.36
"106",70.395,20.303
"107",66.519,21.407
"108",75.433,32.557
"109",66.809,33.176
"110",68.284,33.54
"111",68.041,35.212
"112",68.483,37.262
"113",68.107,41.544
"114",69.461,47.016
"115",72.524,47.667
"116",68.349,54.595
"117",72.199,55.656
"118",72.875,56.318
"119",63.651,64.016
"120",65.056,65.326
"121",68.045,66.674
"122",68.542,67.461
"123",68.872,72.24
"124",66.568,76.365
