"","POSITION_X","POSITION_Y"
"1",4.483,9.5
"2",6.478,25.837
"3",1.45,11.136
"4",1.712,35.947
"5",6.984,33.679
"6",19.691,43.38
"7",4.819,25.828
"8",15.995,55.434
"9",0,44.48
"10",7.881,66.248
"11",10.786,57.181
"12",13.765,66.568
"13",1.081,64.079
"14",13.879,71.1
"15",9.31,68.985
"16",11.341,75.803
"17",25.845,24.567
"18",34.986,34.438
"19",31.122,34.212
"20",30.514,50.823
"21",28.563,35.232
"22",30.408,69.138
"23",27.886,58.663
"24",5.157,19.373
"25",27.696,73.416
"26",38.109,74.761
"27",31.416,73.521
"28",36.319,77.492
"29",26.323,74.794
"30",36.008,80.86
"31",47.93,2.34
"32",46.127,4.59
"33",53.611,4.515
"34",47.9,9.954
"35",23.307,59.65
"36",50.371,13.377
"37",46.416,10.466
"38",42.64,12.569
"39",56.983,25.026
"40",59.024,39.536
"41",53.844,33.45
"42",60.075,41.682
"43",47.735,40.339
"44",47.631,48.897
"45",58.698,46.853
"46",11.24,61.614
"47",43.342,58.886
"48",57.747,60.561
"49",54.962,61.844
"50",41.586,66.165
"51",54.987,63.808
"52",41.267,66.996
"53",40.885,64.459
"54",58.414,67.918
"55",47.977,67.237
"56",52.067,69.863
"57",43.254,76.633
"58",53.44,81.76
"59",51.405,81.347
"60",68,0
"61",66.08,0
"62",77.433,1.154
"63",76.058,0.539
"64",81.513,1.661
"65",79.138,2.464
"66",77.014,5.513
"67",80.492,2.998
"68",77.901,5.576
"69",81.76,5.6
"70",79.799,6.659
"71",79.053,6.576
"72",63.864,7.383
"73",81.507,6.827
"74",64.087,12.405
"75",61.973,9.591
"76",64.772,15.131
"77",65.536,12.948
"78",67.214,15.787
"79",75.669,15.49
"80",68.2,19.173
"81",67.718,16.139
"82",64.926,25.268
"83",72.541,19.698
"84",66.773,28.76
"85",78.082,25.626
"86",70.32,42.67
"87",81.76,29.6
"88",64.323,44.057
"89",67.653,43.481
"90",73.667,47.132
"91",64.968,45.154
"92",72.37,51.276
"93",65.111,50.755
"94",74.176,54.428
"95",74.916,53.538
"96",78.33,56.289
"97",78.183,55.582
"98",64.853,57.015
"99",61.38,57.017
"100",61.374,57.377
"101",62.861,57.246
"102",62.1,66.037
"103",63.096,61.571
"104",66.14,69.578
"105",67.403,68.567
"106",61.92,81.76
"107",74.174,81.307
"108",69.6,81.76
"109",68.32,81.76
"110",76,81.76
