"","POSITION_X","POSITION_Y"
"1",60.69,35.936
"2",44.792,36.643
"3",50.434,37.409
"4",42.792,40
"5",49.042,40.527
"6",44.972,40.822
"7",45.733,41.276
"8",43.416,41.537
"9",45.721,47.522
"10",45.932,48.851
"11",56.067,49.849
"12",57.362,51.115
"13",44.794,53.915
"14",55.796,55.037
"15",53.92,55.521
"16",58.914,56.267
"17",47.972,57.291
"18",50.027,61.104
"19",52.071,61.604
"20",44.909,62.293
"21",58.15,63.958
"22",57.408,64.661
"23",56.488,65.853
"24",47.831,67.428
"25",59.194,67.651
"26",59.019,68.617
"27",57.326,69.348
"28",41.882,69.748
"29",49.107,73.554
"30",50.587,74.917
"31",50.038,75.735
"32",61.151,76.012
"33",49.974,78.078
"34",42.761,79.019
"35",47.698,79.076
"36",41.92,81.76
"37",43.2,81.76
"38",43.84,81.76
"39",44.64,81.76
"40",54.08,81.76
"41",55.04,81.76
"42",56.96,81.76
"43",61.871,3.147
"44",63.402,4.192
"45",66.349,4.325
"46",80.261,8.442
"47",62.038,13.933
"48",70.223,19.322
"49",68.814,19.79
"50",66.893,20.506
"51",69.148,28.557
"52",69.5,29.707
"53",80.719,31.762
"54",65.468,32.168
"55",71.259,32.238
"56",67.872,35.354
"57",81.76,43.84
"58",81.76,44.96
"59",81.76,46.4
"60",81.76,47.84
"61",68.925,48.951
"62",81.76,49.6
"63",70.627,51.681
"64",69.515,52.651
"65",65.231,63.828
"66",63.288,73.363
"67",24.48,81.76
"68",8.205,24.691
"69",15.481,26.882
"70",10.699,32.506
"71",17.752,26.839
"72",10.913,29.537
"73",10.439,32.975
"74",15.579,35.216
"75",16.51,35.384
"76",18.034,36.523
"77",18.756,38.951
"78",8.816,39.624
"79",18.323,42.37
"80",10.368,42.51
"81",16.008,43.393
"82",16.987,43.361
"83",16.521,43.948
"84",15.658,44.158
"85",13.126,44.39
"86",14.904,44.708
"87",0.886,55.765
"88",8.218,59.787
"89",17.816,63.979
"90",16.457,66.328
"91",8.863,68.879
"92",9.575,70.198
"93",18.475,71.772
"94",19.086,72.022
"95",12.116,74.565
"96",10.478,76.615
"97",17.772,76.588
"98",11.849,77.968
"99",6.56,81.76
"100",10.97,81.15
"101",34.723,16.36
"102",32.419,21.837
"103",35.528,24.272
"104",32.721,20.703
"105",32.504,24.766
"106",34.175,25.373
"107",25.345,26.408
"108",22.264,25.315
"109",24.271,34.047
"110",33.415,37.904
"111",34.746,36.43
"112",32.33,35.907
"113",33.657,38.584
"114",27.384,42.037
"115",36.622,47.235
"116",33.954,49.283
"117",26.198,49.174
"118",40.606,38.714
"119",25.221,50.134
"120",20.981,51.867
"121",23.797,48.973
"122",35.507,55.987
"123",31.395,57.77
"124",35.435,57.816
"125",23.554,64.513
"126",20.521,60.908
"127",39.392,60.155
"128",35.027,67.332
"129",39.578,68.175
"130",34.485,71.189
"131",21.816,71.872
"132",35.26,74.943
"133",35.977,74.19
"134",35.822,75.992
"135",33.07,76.623
"136",32.988,78.086
"137",21.872,76.4
"138",28.511,79.968
"139",29.761,80.274
"140",26.711,80.795
"141",25.75,81.136
"142",28.96,81.76
"143",30.72,81.76
"144",48.209,15.039
"145",38.384,81.115
"146",50.675,20.074
"147",52.223,23.879
"148",52.396,27.194
"149",55.704,29.889
"150",53.809,31.137
"151",42.797,31.481
"152",46.82,31.923
"153",59.078,32.412
"154",60.791,33.496
"155",57.684,33.592
"156",56.354,36.078
