"","POSITION_X","POSITION_Y"
"1",34.837,50.274
"2",40.541,50.492
"3",29.775,51.087
"4",20.168,50.616
"5",23.477,51.187
"6",29.196,51.697
"7",23.287,53.076
"8",21.323,54.506
"9",38.42,56.242
"10",29.799,58.901
"11",30.273,62.318
"12",26.311,63.798
"13",34.997,64.307
"14",31.903,66.905
"15",25.932,71.108
"16",25.082,74.852
"17",45.446,17.148
"18",58.213,22.247
"19",56.059,28.313
"20",57.353,29.144
"21",58.724,29.931
"22",58.455,30.041
"23",49.555,33.852
"24",60.789,34.929
"25",50.722,42.608
"26",16.25,51.751
"27",57.113,59.831
"28",52.331,41.626
"29",57.359,51.278
"30",48.543,60.582
"31",49.375,64.496
"32",46.534,64.711
"33",51.149,65.607
"34",43.502,67.456
"35",60.205,74.647
"36",81.76,28.16
"37",72.96,0
"38",67.673,19.379
"39",75.69,29.508
"40",67.044,30.422
"41",69.333,32.448
"42",65.393,38.058
"43",72.749,38.198
"44",72.286,39.242
"45",76.796,41.711
"46",66.476,42.677
"47",73.462,42.748
"48",72.174,42.983
"49",72.865,43.174
"50",74.281,43.587
"51",79.109,43.866
"52",77.568,51.938
"53",66.329,48.883
"54",65.554,62.067
"55",65.117,63.355
"56",63.826,64.213
"57",67.601,43.72
"58",76.852,46.847
"59",10.486,24.722
"60",19.023,30.384
"61",20.395,53.543
"62",17.729,63.272
"63",15.708,63.614
"64",33.663,24.179
"65",32.628,40.963
"66",35.643,42.81
"67",34.029,47.742
