"","POSITION_X","POSITION_Y"
"1",79.336,66.285
"2",77.437,67.889
"3",70.004,73.563
"4",62.743,62.999
"5",71.17,73.533
"6",72.644,73.992
"7",64.024,74.672
"8",63.057,75.097
"9",61.995,76.594
"10",72.894,77.387
"11",72.003,77.972
"12",64.592,79.036
"13",68.421,79.084
"14",62.052,79.408
"15",70.192,80.021
"16",73.058,74.96
"17",69.505,80.218
"18",67.431,80.498
"19",66.468,80.485
"20",13.066,49.373
"21",33.476,10.544
"22",32.273,20.946
"23",27.247,46.974
"24",24.664,47.771
"25",23.404,48.45
"26",34.573,60.162
"27",32.436,80.782
"28",45.76,0
"29",60.8,0
"30",52.671,11.156
"31",57.41,14.698
"32",58.663,20.085
"33",46.314,22.379
"34",54.697,23.67
"35",47.342,23.868
"36",60.912,28.457
"37",59.886,28.867
"38",57.235,34.221
"39",60.883,49.747
"40",59.752,51.651
"41",56.439,74.982
"42",54.315,75.504
"43",51.827,77.444
"44",50.879,78.347
"45",61.094,78.763
"46",51.089,80.473
"47",51.55,80.791
"48",54.923,80.749
"49",46.097,24.672
"50",42.462,80.958
"51",43.516,81.033
"52",45.174,80.989
"53",63.319,10.92
"54",64.648,12.852
"55",68.141,15.602
"56",80.79,17.51
"57",81.494,25.243
"58",74.058,26.26
"59",74.857,27.286
"60",72.325,34.283
"61",75.014,27.746
"62",81.76,43.04
"63",75.011,38.695
"64",80.421,43.938
"65",81.76,45.92
"66",80.267,46.926
"67",62.205,47.898
"68",68.805,54.12
"69",65.456,54.376
"70",80.236,50.728
"71",81.76,56.96
"72",69.67,55.532
"73",81.76,59.68
"74",79.682,61.39
"75",76.402,61.754
"76",74.304,62.095
"77",62.336,66.239
