"","POSITION_X","POSITION_Y"
"1",3.596,17.527
"2",0,16.64
"3",18.002,22.007
"4",4.578,19.805
"5",11.556,27.764
"6",15.384,22.023
"7",14.75,35.265
"8",4.424,26.453
"9",0.945,36.892
"10",14.667,37.28
"11",15.503,40.034
"12",10.518,37.855
"13",15.598,45.419
"14",9.84,44.082
"15",19.798,53.789
"16",18.379,45.371
"17",15.088,48.02
"18",7.182,59.394
"19",10.092,62.332
"20",8.011,62.17
"21",11.788,58.731
"22",12.553,64.361
"23",8.866,74.16
"24",7.298,74.012
"25",15.158,77.456
"26",18.24,81.76
"27",20,81.76
"28",16.178,80.233
"29",27.951,18.384
"30",28.671,15.996
"31",28.929,20.582
"32",34.422,20.215
"33",35.088,31.053
"34",31.602,35.336
"35",30.077,37.168
"36",39.838,33.978
"37",31.362,47.445
"38",38.115,37.745
"39",39.737,49.448
"40",37.706,48.403
"41",32.065,53.761
"42",25.962,53.509
"43",31.515,56.463
"44",34.102,52.914
"45",21.116,58.436
"46",37.772,58.007
"47",39.352,64.021
"48",21.87,61.213
"49",27.27,65.765
"50",27.484,59.729
"51",29.563,66.941
"52",28.44,66.443
"53",31.249,68.206
"54",36.106,66.829
"55",28.45,69.635
"56",20.583,68.83
"57",30.12,70.608
"58",30.657,69.962
"59",29.874,72.342
"60",21.278,70.82
"61",25.141,74.37
"62",20.903,72.453
"63",23.961,76.156
"64",22.261,65.764
"65",23.36,81.76
"66",22.24,81.76
"67",28,81.76
"68",24.8,81.76
"69",27.2,81.76
"70",48.051,22.39
"71",26.24,81.44
"72",43.743,25.891
"73",56.898,26.973
"74",42.814,26.461
"75",57.997,29.11
"76",41.372,26.803
"77",51.276,32.547
"78",46.704,28.609
"79",43.569,32.908
"80",26.4,81.76
"81",57.385,37.91
"82",55.611,37.679
"83",51.199,40.345
"84",57.655,38.414
"85",56.053,42.179
"86",48.052,42.086
"87",51.594,42.573
"88",50.915,42.39
"89",46.409,53.843
"90",50.545,47.834
"91",44.711,61.299
"92",48.889,59.194
"93",60.977,67.708
"94",50.581,62.856
"95",51.557,72.017
"96",51.254,69.719
"97",52.578,75.473
"98",53.489,74.88
"99",48.716,76.698
"100",47.8,76.673
"101",51.934,77.462
"102",50.877,77.483
"103",54.419,80.092
"104",60.028,79.678
"105",52.32,81.76
"106",57.37,80.786
"107",68.044,3.287
"108",70.695,1.359
"109",64.952,30.129
"110",71.522,16.744
"111",67.67,45.039
"112",67.009,30.174
"113",76.897,50.907
"114",74.229,47.935
"115",64.164,60.803
"116",70.15,54.752
"117",61.829,65.369
"118",64.062,62.495
"119",75.654,81.217
"120",66.595,67.287
"121",68.96,81.76
"122",67.68,81.76
"123",71.36,81.76
"124",70.4,81.76
