"","POSITION_X","POSITION_Y"
"1",15.384,7.338
"2",2.796,19.852
"3",15.06,63.265
"4",15.684,64.958
"5",21.387,1.983
"6",2.821,25.804
"7",40.675,16.316
"8",28.442,8.989
"9",38.255,18.238
"10",26.975,22.869
"11",22.233,27.842
"12",24.211,28.151
"13",26.718,42.553
"14",40.558,44.084
"15",38.303,45.202
"16",28.954,47.157
"17",38.523,51.748
"18",40.542,52.491
"19",40.436,66.473
"20",30.897,73.845
"21",31.416,80.28
"22",50.379,15.293
"23",41.168,21.667
"24",53.838,21.992
"25",57.637,24.994
"26",58.978,15.292
"27",45.884,33.973
"28",55.941,34.249
"29",56.761,34.753
"30",47.058,36.878
"31",55.909,38.21
"32",10.962,31.599
"33",43.075,52.623
"34",52.038,55.583
"35",42.397,42.49
"36",60.268,64.345
"37",41.506,64.514
"38",48.166,66.359
"39",48.402,64.829
"40",64.073,36.893
"41",81.268,37.194
"42",75.681,42.925
"43",75.904,44.826
"44",55.603,56.958
"45",70.474,46.297
"46",72.363,49.562
"47",66.049,54.783
"48",77.595,52.901
"49",55.678,36.707
"50",77.013,56.174
"51",64.658,57.334
"52",76.689,59.045
"53",62.69,64.208
"54",65.759,71.21
"55",62.493,73.989
