"","POSITION_X","POSITION_Y"
"1",81.76,50.72
"2",81.76,49.44
"3",66.957,54.36
"4",81.76,52.8
"5",62.476,65.875
"6",66.444,68.597
"7",69.458,75.383
"8",12.32,56.15
"9",0,56
"10",12.827,33.316
"11",24.862,20.886
"12",28.687,1.299
"13",21.208,29.414
"14",33.148,22.021
"15",27.075,39.588
"16",27.84,31.901
"17",24.406,60.774
"18",32.73,60.161
"19",22.56,64.298
"20",23.294,62.081
"21",37.393,66.424
"22",22.297,65.638
"23",20.574,69.736
"24",29.288,69.565
"25",40.32,81.76
"26",36.219,74.438
"27",54.856,52.146
"28",51.523,23.796
"29",51.248,60.002
"30",54.21,59.207
"31",48.663,81.376
"32",47.825,80.087
"33",41.12,81.76
"34",0,81.76
"35",76.401,21.006
"36",56.48,81.76
"37",50.378,70.107
"38",63.116,32.624
"39",79.729,40.08
"40",71.648,38.453
"41",71.395,48.265
"42",81.76,48.48
