"","POSITION_X","POSITION_Y"
"1",44.656,72.944
"2",52.946,76.306
"3",58.676,78.468
"4",75.246,29.71
"5",66.915,30.125
"6",80.543,33.036
"7",61.431,35.458
"8",79.677,38.791
"9",72.402,40.032
"10",73.796,43.079
"11",78.455,44.368
"12",77.953,51.68
"13",65.774,62.232
"14",67.408,76.259
"15",68.777,79.692
"16",65.855,61.463
"17",13.494,73.049
"18",12.2,24.88
"19",14.12,40.125
"20",18.636,47.224
"21",39.245,29.793
"22",32.089,39.135
"23",22.841,52.297
"24",21.532,53
"25",39.848,53.933
"26",31.974,54.704
"27",25.185,62.014
"28",59.489,15.375
"29",61.062,24.813
"30",56.589,27.775
"31",26.29,38.681
"32",48.161,51.889
"33",56.082,62.645
"34",42.8,53.407
"35",54.439,62.933
"36",56.63,64.118
"37",47.397,64.849
"38",57.742,64.748
"39",47.213,65.114
"40",50.991,65.845
"41",46.834,70.388
