"","POSITION_X","POSITION_Y"
"1",7.226,35.18
"2",19.314,51.745
"3",10.101,41.593
"4",16.644,44.67
"5",17.398,61.245
"6",19.943,61.715
"7",17.156,48.283
"8",20.472,43.513
"9",25.592,25.047
"10",27.599,49.187
"11",35.781,58.811
"12",27.851,59.482
"13",33.219,59.183
"14",20.916,64.16
"15",33.836,61.409
"16",45.612,43.858
"17",37.374,67.657
"18",43.763,48.706
"19",41.543,44.534
"20",44.544,48.872
"21",28.368,65.302
"22",59.752,55.482
"23",48.203,54.406
"24",45.665,66.334
"25",48.963,59.169
"26",59.173,75.435
"27",59.681,71.03
"28",66.021,36.411
"29",56.907,70.937
"30",75.704,40.193
"31",79.831,31.361
"32",70.597,50.374
"33",65.255,47.099
"34",63.405,71.841
