"","POSITION_X","POSITION_Y"
"1",5.496,0.333
"2",18.06,1.588
"3",18.854,3.898
"4",19.467,4.038
"5",7.276,9.443
"6",1.081,11.256
"7",4.952,12.509
"8",12.279,19.072
"9",13.965,12.262
"10",0.431,12.493
"11",13.966,21.604
"12",0.366,25.034
"13",20.175,39.479
"14",17.533,62.145
"15",14.496,30.485
"16",13.259,31.558
"17",7.992,72.428
"18",0,74.56
"19",16.307,65.094
"20",12.995,67.756
"21",14.482,74.898
"22",17.974,77.617
"23",3.958,6.364
"24",5.122,6.605
"25",11.52,81.76
"26",14.72,81.76
"27",6.727,80.427
"28",10.643,81.056
"29",6.032,6.773
"30",6.797,8.447
"31",23.611,0.1
"32",26.099,2.395
"33",25.028,2.715
"34",26.754,3.702
"35",26.392,4.951
"36",25.666,5.165
"37",39.442,3.801
"38",38.202,3.945
"39",25.135,6.026
"40",39.754,6.717
"41",38.844,7.396
"42",21.548,15.462
"43",26.357,17.638
"44",40.76,26.516
"45",28.412,26.764
"46",40.319,27.623
"47",25.327,30.29
"48",39.552,34.44
"49",24.279,35.445
"50",29.221,35.61
"51",22.011,36.102
"52",25.331,36.14
"53",31.087,39.36
"54",28.856,42.924
"55",39.649,46.105
"56",38.063,47.979
"57",40.627,52.853
"58",33.187,57.198
"59",38.881,59.158
"60",35.706,61.43
"61",28.995,64.845
"62",24.116,65.065
"63",30.156,65.519
"64",37.302,65.731
"65",36.573,71.164
"66",31.13,72.384
"67",30.168,72.859
"68",34.512,73.209
"69",37.322,72.382
"70",37.322,72.382
"71",36.745,73.251
"72",20.439,74.625
"73",31.327,75.594
"74",26.837,76.309
"75",32.919,77.237
"76",26.741,77.461
"77",34.148,78.209
"78",27.735,78.417
"79",30.402,79.553
"80",42.08,0.472
"81",43.292,11.601
"82",60.688,11.827
"83",42.704,12.011
"84",51.419,14.113
"85",42.632,18.182
"86",58.764,18.693
"87",60.312,20.203
"88",41.611,22.665
"89",49.728,23.921
"90",60.619,24.801
"91",44.054,24.913
"92",60.803,25.882
"93",41.986,27.166
"94",53.718,28.812
"95",46.04,29.009
"96",58.439,29.301
"97",41.134,29.386
"98",55.569,30.075
"99",45.868,30.326
"100",44.084,31.8
"101",52.273,32.971
"102",48.163,33.598
"103",55.998,34.904
"104",41.273,35.553
"105",47.286,32.08
"106",54.426,32.694
"107",45.099,36.756
"108",46.301,37.298
"109",47.372,37.326
"110",54.729,37.433
"111",53.797,39.716
"112",54.998,41.777
"113",44.219,42.004
"114",59.263,43.265
"115",60.807,37.823
"116",60.399,38.264
"117",55.383,43.412
"118",54.578,44.093
"119",60.424,44.482
"120",50.942,44.834
"121",53.302,46.489
"122",46.342,47.449
"123",58.817,51.086
"124",54.712,51.492
"125",53.85,51.937
"126",50.543,52.517
"127",52.025,52.899
"128",41.29,54.064
"129",49.783,56.011
"130",56.174,57.759
"131",52.115,59.041
"132",46.177,62.087
"133",48.179,63.238
"134",47.497,63.431
"135",45.871,64.171
"136",48.152,65.025
"137",46.743,66.516
"138",55.26,66.506
"139",44.324,63.539
"140",58.481,63.535
"141",46.854,65.288
"142",43.81,66.148
"143",45.303,66.714
"144",59.539,68.088
"145",51.691,68.761
"146",55.677,69.275
"147",75.294,0.823
"148",75.239,1.451
"149",60.779,72.783
"150",60.396,81.043
"151",72.488,1.819
"152",79.182,2.581
"153",73.501,3.175
"154",61.537,3.624
"155",63.682,15.5
"156",65.77,17.675
"157",72.712,6.165
"158",76.764,6.252
"159",66.842,17.611
"160",79.39,18.903
"161",67.196,19.767
"162",66.703,20.919
"163",78.954,21.036
"164",65.817,22.124
"165",65.035,22.939
"166",79.436,23.209
"167",76.606,24.143
"168",79.03,24.601
"169",77.789,24.856
"170",63.465,30.229
"171",81.76,32.96
"172",78.193,34.748
"173",65.461,36.335
"174",71.384,36.7
"175",77.557,37.277
"176",66.437,37.596
"177",77.538,39.242
"178",70.192,41.534
"179",68.062,41.917
"180",79.329,42.247
"181",76.608,42.82
"182",67.299,43.169
"183",66.76,43.552
"184",67.84,44.157
"185",65.001,48.728
"186",69.956,49.661
"187",70.381,50.371
"188",71.908,50.32
"189",66.985,50.706
"190",68.818,50.849
"191",72.688,52.431
"192",75.418,52.496
"193",70.45,53.603
"194",65.257,54.573
"195",64.098,54.901
"196",76.307,55.032
"197",64.785,56.239
"198",63.212,56.943
"199",69.778,57.67
"200",74.174,57.84
"201",76.547,57.981
"202",64.331,58.625
"203",66.599,60.188
"204",61.404,61.167
"205",67.323,62.008
"206",68.666,62.81
"207",63.816,63.288
"208",62.117,67.608
"209",65.3,68.607
"210",67.86,69.206
"211",68.945,69.237
"212",71.476,69.801
"213",63.704,70.403
"214",62.243,72.657
"215",68.445,72.953
"216",71.841,73.217
"217",68.73,74.101
"218",65.393,75.454
"219",66.477,76.042
