"","POSITION_X","POSITION_Y"
"1",16.304,3.425
"2",10.652,11.158
"3",16.108,6.923
"4",0.444,19.617
"5",12.652,15.906
"6",3.815,23.72
"7",9.987,13.577
"8",16.828,9.305
"9",10.139,25.701
"10",9.361,26.827
"11",11.105,29.507
"12",5.559,33.11
"13",2.397,30.617
"14",7.195,33.389
"15",1.694,29.68
"16",16.123,43.078
"17",0.469,42.528
"18",19.028,47.959
"19",19.178,47.398
"20",8.122,49.77
"21",10.081,52.369
"22",0.548,55.304
"23",13.999,54.598
"24",19.338,56.804
"25",7.175,56.451
"26",9.997,62.872
"27",11.21,61.925
"28",1.627,70.591
"29",1.547,64.47
"30",16.714,78.011
"31",16.582,76.698
"32",16.527,80.918
"33",18.562,78.854
"34",8,81.76
"35",5.44,81.76
"36",33.942,0.629
"37",8.8,81.76
"38",32.228,1.084
"39",28.49,1.158
"40",24.51,2.581
"41",34.356,1.826
"42",27.165,5.671
"43",29.59,4.918
"44",37.644,10.28
"45",20.696,8.338
"46",28.914,24.535
"47",37.462,22.828
"48",35.215,25.113
"49",38.173,24.264
"50",6.24,81.76
"51",28.068,26.352
"52",25.154,30.448
"53",23.376,28.223
"54",20.705,32.041
"55",30.969,26.966
"56",33.932,32.028
"57",34.481,31.272
"58",24.862,34.499
"59",35.272,33.869
"60",24.504,34.138
"61",25.72,34.745
"62",22.259,44.746
"63",32.632,36.521
"64",29.748,48.007
"65",26.351,47.725
"66",31.275,51.191
"67",21.319,55.731
"68",30.725,60.068
"69",20.69,55.907
"70",25.72,63.191
"71",31.363,60.873
"72",28.566,64.932
"73",23.68,81.76
"74",52.579,0.529
"75",7.632,9.386
"76",55.754,0.6
"77",57.93,0.919
"78",58.734,3.352
"79",52.406,6.199
"80",46.063,8.414
"81",46.602,7.338
"82",54.247,13.785
"83",46.68,9.409
"84",46.069,18.213
"85",52.251,14.627
"86",41.085,46.399
"87",43.282,26.143
"88",41.277,49.729
"89",44.738,46.521
"90",43.143,50.906
"91",43.963,50.584
"92",44.049,52.138
"93",47.753,51.986
"94",45.611,56.863
"95",46.906,54.181
"96",43.827,58.536
"97",43.278,58.536
"98",75.29,0.765
"99",73.987,0.469
"100",72.925,8.845
"101",78.106,6.845
"102",62.681,10.279
"103",68.366,9.784
"104",62.591,12.094
"105",81.76,11.2
"106",70.377,16.489
"107",62.755,12.743
"108",70.044,22.422
"109",72.408,19.259
"110",67.965,24.687
"111",75.794,22.801
"112",76.437,37.412
"113",76.831,36.596
"114",78.171,44.187
"115",81.76,39.68
"116",73.664,49.026
"117",75.81,45.996
"118",80.894,55.005
"119",74.863,50.376
"120",75.909,77.409
"121",70.81,67.37
"122",72,81.76
"123",76.663,78.956
"124",77.92,81.76
"125",74.72,81.76
