"","POSITION_X","POSITION_Y"
"1",25.746,32.791
"2",28.09,51.236
"3",36.097,52.224
"4",35.733,53.047
"5",21.4,55.309
"6",36.534,55.052
"7",32.011,55.803
"8",30.358,58.821
"9",33.044,58.11
"10",31.134,59.48
"11",20.975,62.777
"12",39.458,64.239
"13",31.982,67.344
"14",35.623,65.682
"15",34.977,69.282
"16",32.72,67.476
"17",33.844,74.331
"18",34.225,75.471
"19",32.403,75.546
"20",32.186,76.819
"21",26.885,80.316
"22",24.083,80.669
"23",23.04,81.76
"24",25.76,80.16
"25",28.106,80.87
"26",28.96,81.76
"27",24.96,81.76
"28",37.6,81.76
"29",30.08,81.76
"30",38.72,81.76
"31",39.68,81.76
"32",40.64,81.76
"33",44.419,14.694
"34",46.595,9.009
"35",52.222,30.713
"36",42.437,31.017
"37",45.294,31.495
"38",57.452,32.143
"39",56.432,32.644
"40",45.41,34.069
"41",42.803,34.346
"42",60.585,34.34
"43",54.44,36.021
"44",46.344,39.734
"45",45.436,40.33
"46",43.404,40.83
"47",41.415,41.541
"48",55.584,51.145
"49",42.81,52.165
"50",42.786,53.023
"51",44.841,53.534
"52",43.31,55.927
"53",47.034,56.967
"54",51.807,58.414
"55",52.061,59.081
"56",57.861,61.477
"57",45.128,62.285
"58",44.591,62.815
"59",57.863,65.048
"60",57.407,67.181
"61",48.219,72.63
"62",48.821,73.231
"63",60.232,73.71
"64",49.626,74.473
"65",50.351,74.933
"66",49.453,76.924
"67",42.072,81.304
"68",43.06,81.353
"69",44.344,81.323
"70",41.6,81.76
"71",45.6,81.76
"72",46.88,81.76
"73",71.941,1.769
"74",67.759,5.549
"75",64.562,6.123
"76",67.527,21.169
"77",76.784,23.726
"78",71.529,28.672
"79",64.496,30.196
"80",74.715,31.576
"81",66.29,34.181
"82",70.219,45.219
"83",81.76,45.44
"84",81.76,46.72
"85",76.516,47.762
"86",70.252,49.196
"87",81.76,49.12
"88",81.76,50.08
"89",74.942,51.668
"90",17.653,14.156
"91",19.371,14.083
"92",11.92,26.25
"93",20.121,32.659
"94",19.071,26.787
"95",13.13,36.52
"96",14.18,36.948
"97",11.868,37.072
"98",15.988,38.826
"99",2.541,38.516
"100",15.26,39.159
"101",14.063,39.578
"102",6.354,40.057
"103",15.989,39.931
"104",12.937,42.343
"105",4.928,42.878
"106",12.427,43.204
"107",9.421,44.802
"108",6.235,45.272
"109",11.303,62.104
"110",19.303,62.793
"111",17.527,63.718
"112",7.356,45.966
"113",9.908,70.77
"114",0.838,76.527
"115",12.44,76.815
"116",15.08,69.623
"117",13.456,81.224
"118",16.605,81.228
"119",17.6,81.76
"120",27.096,15.26
"121",28.13,21.906
"122",21.261,18.617
"123",34.908,18.297
"124",22.626,31.4
"125",21.904,28.429
"126",28.83,34.663
"127",32.5,36.91
"128",31.847,38.052
"129",25.359,40.138
"130",21.98,44.409
"131",25.741,46.448
"132",35.365,46.805
"133",33.936,49.342
