"","POSITION_X","POSITION_Y"
"1",20.377,13.111
"2",5.211,21.898
"3",17.956,17.01
"4",11.064,31.197
"5",9.12,22.113
"6",17.17,40.376
"7",3.088,20.432
"8",0.846,21.748
"9",1.849,42.933
"10",20.052,45.513
"11",19.274,45.056
"12",0.674,46.976
"13",1.136,45.261
"14",16.673,49.632
"15",18.202,51.897
"16",11.465,58.32
"17",16.175,56.672
"18",0.388,39.477
"19",17.055,58.695
"20",14.499,62.457
"21",14.249,60.624
"22",8.51,71.794
"23",32,0
"24",34.007,11.72
"25",40.304,21.375
"26",25.537,27.392
"27",36.08,12.222
"28",35.315,31.313
"29",40.566,22.141
"30",34.453,31.705
"31",25.112,30.301
"32",37.886,36.288
"33",4.921,22.715
"34",39.457,37.781
"35",40.382,37.065
"36",38.669,38.135
"37",27.637,38.929
"38",32.095,38.569
"39",31.04,38.524
"40",22.165,40.27
"41",21.908,39.585
"42",20.89,48.829
"43",23.447,50.746
"44",24.387,50.727
"45",31.341,40.236
"46",30.476,53.026
"47",39.477,51.773
"48",25.393,57.842
"49",36.196,55.604
"50",33.242,58.431
"51",35.187,58.228
"52",31.667,60.146
"53",37.763,58.986
"54",31.808,64.045
"55",23.68,63.184
"56",36.472,51.368
"57",24.878,64.139
"58",32.007,69.345
"59",26.855,64.167
"60",40.735,78.422
"61",36.322,77.199
"62",51.164,3.005
"63",50.136,6.529
"64",53.752,7.64
"65",50.854,7.707
"66",56.57,11.932
"67",59.476,10.262
"68",44.968,15.754
"69",58.93,12.002
"70",49.042,16.8
"71",46.591,14.86
"72",43.193,17.662
"73",55.627,17.635
"74",46.745,21.568
"75",58.459,18.459
"76",54.325,23.848
"77",59.807,22.792
"78",53.241,30.479
"79",56.36,27.545
"80",59.089,39.566
"81",41.73,32.364
"82",43.67,78.509
"83",46.063,52.017
"84",67.214,0.709
"85",64.918,0.122
"86",75.224,0.845
"87",80.225,0.6
"88",70.812,6.346
"89",63.646,5.185
"90",73.5,10.667
"91",63.224,9.238
"92",62.843,13.921
"93",63.164,13.255
"94",68.934,15.175
"95",63.607,15.029
"96",69.462,24.121
"97",71.946,18.187
"98",70.73,26.369
"99",62.363,25.567
"100",65.536,31.203
"101",66.483,30.218
"102",79.199,31.556
"103",68.898,31.224
"104",80.127,37.949
"105",75.654,36.298
"106",72.808,51.208
"107",80.549,50.523
"108",71.734,54.205
"109",79.355,52.547
"110",69.267,72.729
"111",70.164,69.935
"112",66.149,80.515
"113",65.132,79.694
