"","POSITION_X","POSITION_Y"
"1",16.459,42.923
"2",21.219,12.371
"3",39.865,24.489
"4",40.484,25.06
"5",22.118,47.8
"6",24.954,71.931
"7",33.061,21.846
"8",53.121,4.93
"9",52.896,12.697
"10",52.159,8.426
"11",58.635,16.351
"12",57.976,20.686
"13",54.526,24.571
"14",45.251,26.126
"15",54.778,26.936
"16",52.088,30.691
"17",60.814,30.061
"18",61.123,31.136
"19",50.922,31.473
"20",57.348,36.366
"21",60.673,50.19
"22",61.102,63.887
"23",52.007,75.516
"24",56.38,75.838
"25",51.478,76.647
"26",51.414,77.681
"27",56.265,78.365
"28",39.739,49.785
"29",60.307,79.193
"30",51.076,80.222
"31",53.334,80.666
"32",54.769,80.626
"33",51.972,80.735
"34",41.42,80.965
"35",43.4,80.972
"36",55.839,80.829
"37",46.552,80.954
"38",45.04,80.903
"39",47.47,81.041
"40",81.76,0
"41",80.014,2.427
"42",69.264,4.264
"43",63.394,13.664
"44",64.161,14.947
"45",69.84,19.158
"46",71.283,21.118
"47",81.248,25.004
"48",79.247,25.498
"49",74.659,30.218
"50",81.76,30.56
"51",39.327,21.754
"52",81.76,34.08
"53",61.462,31.718
"54",72.264,34.419
"55",81.76,34.88
"56",66.133,39.575
"57",72.497,39.804
"58",81.347,45.853
"59",81.76,50.08
"60",74.142,49.52
"61",68.435,55.365
"62",81.76,58.88
"63",77.819,60.227
"64",78.572,50.35
"65",71.948,62.768
"66",77.38,65.541
"67",62.069,67.363
"68",62.625,67.651
"69",63.577,74.242
"70",71.957,74.393
"71",62.731,75.455
"72",73.46,75.993
"73",61.901,77.307
"74",61.556,78.866
"75",62.902,80.348
"76",65.655,80.516
"77",67.567,80.718
"78",66.869,80.739
"79",68.012,80.756
