"","POSITION_X","POSITION_Y"
"1",40.066,58.411
"2",40.771,64.55
"3",30.211,79.873
"4",39.842,66.414
"5",30.058,73.914
"6",35.359,76.929
"7",59.363,14.148
"8",50.363,15.557
"9",58.107,15.184
"10",54.215,21.549
"11",60.121,23.967
"12",55.992,31.872
"13",55.875,36.362
"14",57.027,34.278
"15",56.131,37.667
"16",42.416,41.855
"17",43.759,52.437
"18",46.478,47.553
"19",40.941,52.494
"20",42.441,53.507
"21",75.133,0.69
"22",63.497,37.122
"23",63.664,13.594
"24",75.174,42.812
"25",72.282,39.193
"26",70.682,46.6
"27",77.781,51.837
"28",67.777,51.03
"29",77.67,58.355
"30",77.553,55.658
"31",71.661,59.061
"32",62.024,72.321
"33",65.301,69.814
"34",68.946,81.074
"35",15.199,7.41
"36",9.881,18.103
"37",0,24.64
"38",16.526,65.276
"39",40.228,17.299
"40",40.274,22.568
"41",23.272,30.07
"42",24.633,30.148
"43",26.212,22.942
"44",38.256,44.834
"45",25.896,49.96
"46",38.619,51.166
"47",15.749,63.444
"48",40.372,43.697
