"","POSITION_X","POSITION_Y"
"1",66.143,33.088
"2",68.051,35.388
"3",68.741,36.966
"4",68.377,41.125
"5",72.88,43.341
"6",76.178,43.453
"7",70.384,46.201
"8",72.837,47.749
"9",76.352,48.556
"10",71.103,55.558
"11",63.945,64.248
"12",65.161,65.994
"13",67.526,67.37
"14",68.487,68.176
"15",68.627,72.753
"16",66.498,76.721
"17",5.602,22.279
"18",11.166,22.478
"19",7.277,27.338
"20",12.177,27.685
"21",3.129,28.569
"22",10.887,30.128
"23",9.72,31.01
"24",11.499,31.572
"25",11.451,33.483
"26",16.209,33.773
"27",6.825,34.08
"28",1.346,34.185
"29",19.301,34.186
"30",11.07,34.421
"31",4.014,34.7
"32",4.626,35
"33",2.848,35.196
"34",9.134,35.154
"35",20.405,36.047
"36",12.123,40.166
"37",8.257,24.974
"38",19.361,40.947
"39",11.737,41.156
"40",17.32,41.935
"41",6.829,57.484
"42",12.288,41.597
"43",19.681,23.135
"44",5.467,60.688
"45",19.944,63.216
"46",7.127,67.447
"47",11.392,77.922
"48",33.459,15.836
"49",6.259,68.923
"50",31.336,17.386
"51",7.342,22.884
"52",39.377,24.713
"53",39.411,22.543
"54",24.884,18.8
"55",23.113,25.734
"56",37.085,25.955
"57",22.002,26.325
"58",35.827,26.456
"59",27.023,39.935
"60",24.778,49.957
"61",34.845,51.11
"62",26.989,52.586
"63",35.98,51.329
"64",25.053,52.184
"65",34.419,53.328
"66",36.635,55.112
"67",23.105,55.242
"68",34.017,60.043
"69",20.776,63.737
"70",31.139,62.592
"71",23.222,65.163
"72",37.51,66.544
"73",34.529,68.7
"74",34.3,72.524
"75",33.114,69.748
"76",22.351,72.915
"77",35.156,77.426
"78",39.194,81.393
"79",56.571,4.438
"80",59.734,1.391
"81",50.996,6.086
"82",43.325,8.561
"83",51.101,8.706
"84",58.91,10.131
"85",42.239,19.637
"86",53.227,25.841
"87",56.752,23.118
"88",59.16,26.495
"89",52.491,27.267
"90",53.062,30.944
"91",40.969,32.263
"92",49.072,33.031
"93",49.115,33.958
"94",60.575,34.795
"95",44.015,39.687
"96",45.281,52.316
"97",58.429,53.032
"98",50.833,61.276
"99",43.378,63.916
"100",42.042,64.229
"101",42.538,64.5
"102",47.285,74.021
"103",60.962,75.423
"104",48.415,79.462
"105",44,81.76
"106",44.96,81.76
"107",46.56,81.76
"108",64.16,0
"109",61.572,2.899
"110",62.938,3.235
"111",77.157,5.614
"112",76.194,8.58
"113",80.634,18.859
"114",67.461,20.853
