"","POSITION_X","POSITION_Y"
"1",27.297,60.345
"2",36.261,57.303
"3",42.284,40.414
"4",42.874,39.968
"5",44.507,50.037
"6",41.845,43.232
"7",52.444,53.919
"8",22.562,30.181
"9",47.169,57.739
"10",48.797,56.308
"11",59.307,58.296
"12",57.622,57.964
"13",52.915,67.171
"14",48.893,59.171
"15",44.903,70.892
"16",54.4,70.137
"17",78.894,31.9
"18",80.094,29.155
"19",63.919,33.218
"20",65.945,35.599
"21",70.766,47.157
"22",81.108,37.54
"23",70.397,51.529
"24",67.276,44.88
"25",68.072,51.168
"26",62.026,64.403
"27",18.647,52.642
"28",15.09,15.697
"29",6.702,41.678
"30",9.872,30.103
"31",22.846,43.508
"32",25.245,27.621
"33",24.059,46.403
"34",26.73,44.444
"35",35.24,47.835
"36",29.321,47.753
