"","POSITION_X","POSITION_Y"
"1",9.522,30.684
"2",13.604,38.387
"3",10.262,40.57
"4",15.469,46.229
"5",16.315,46.932
"6",15.3,52.339
"7",18.582,51.554
"8",16.401,52.989
"9",37.44,0
"10",12.25,54.492
"11",15.922,53.541
"12",31.415,5.948
"13",21.617,3.047
"14",22.693,15.742
"15",35.243,18.028
"16",28.712,25.347
"17",26.71,18.576
"18",29.408,33.98
"19",38.123,54.014
"20",34.137,54.005
"21",20.411,48.077
"22",32.175,55.221
"23",36.594,78.008
"24",34.506,76.305
"25",34.087,80.78
"26",35.298,80.779
"27",36.858,80.951
"28",32.74,80.969
"29",14.68,44.217
"30",56.48,0
"31",43.345,2.397
"32",60.015,0.825
"33",50.583,2.375
"34",44.847,3.145
"35",45.777,2.833
"36",56.851,4.877
"37",60.475,5.482
"38",45.343,6.083
"39",46.688,7.703
"40",39.496,80.785
"41",60.286,7.809
"42",54.909,9.427
"43",55.19,7.978
"44",57.855,11.342
"45",48.207,11.587
"46",47.053,13.439
"47",55.514,16.536
"48",61.319,7.091
"49",57.79,16.695
"50",59.2,16.586
"51",53.437,17.967
"52",54.502,17.176
"53",55.482,18.824
"54",56.596,28.161
"55",47.593,29.164
"56",52.924,29.933
"57",53.566,32.973
"58",54.72,0
"59",50.407,33.784
"60",54.591,34.504
"61",51.278,35.33
"62",58.007,41.163
"63",43.52,46.775
"64",59.843,46.294
"65",51.845,47.983
"66",54.072,39.676
"67",60.327,48.15
"68",54.177,54.63
"69",44.887,52.263
"70",45.878,55.818
"71",48.352,55.663
"72",58.845,59.473
"73",57.237,59.868
"74",55.355,59.88
"75",55.632,60.847
"76",59.656,60.944
"77",56.495,60.288
"78",56.02,64.02
"79",59.854,63.327
"80",55.03,64.212
"81",51.612,64.32
"82",47.167,68.321
"83",50.183,69.749
"84",44.817,70.59
"85",61.065,70.864
"86",52.741,71.41
"87",48.682,71.523
"88",45.842,72.745
"89",55.872,73.597
"90",54.369,74.164
"91",55.179,75.523
"92",47.851,77.866
"93",59.293,78.718
"94",58.101,80.539
"95",63.336,1.463
"96",62.395,4.514
"97",72.572,22.041
"98",72.679,25.078
"99",67.572,29.591
"100",74.631,29.993
"101",69.376,30.419
"102",71.538,36.177
"103",73.398,36.249
"104",75.286,38.222
"105",74.522,38.789
"106",75.927,38.73
"107",77.395,41.797
"108",73.922,41.94
"109",79.727,42.336
"110",79.919,43.762
"111",79.719,45.81
"112",65.883,47.36
"113",64.794,47.965
"114",80.321,48.117
"115",68.281,49.983
"116",75.18,49.917
"117",61.959,50.123
"118",78.837,50.581
"119",78.391,51.428
"120",81.76,51.52
"121",61.405,52.229
"122",67.134,53.492
"123",64.091,54.757
"124",81.76,57.92
"125",81.76,60.48
"126",62.737,61.167
"127",64.628,62.612
"128",65.624,62.633
"129",66.061,63.547
"130",63.338,64.794
"131",66.52,64.96
"132",65.806,65.572
"133",73.301,65.684
"134",77.38,66.733
"135",66.356,67.305
"136",65.339,68.118
"137",77.779,68.74
"138",65.079,70.476
"139",62.556,70.6
"140",62.08,70.72
"141",64.644,71.268
"142",79.486,71.642
"143",81.189,74.224
"144",77.136,75.15
"145",76.869,76.031
"146",62.744,77.595
"147",63.84,80.759
"148",66.129,80.899
"149",67.499,80.893
"150",63.014,81.066
