"","POSITION_X","POSITION_Y"
"1",13.796,2.716
"2",17.862,22.643
"3",17.395,7.607
"4",9.918,34.334
"5",16.025,28.911
"6",4.188,46.474
"7",11.067,41.526
"8",15.299,50.304
"9",16.998,46.583
"10",0.645,72.458
"11",1.504,55.971
"12",4.3,17.385
"13",16.836,75.176
"14",1.441,77.815
"15",2.195,20.284
"16",7.2,81.76
"17",8.034,78.733
"18",33.22,5.474
"19",3.488,80.802
"20",38.916,10.361
"21",36.109,8.517
"22",30.594,17.148
"23",32.111,10.322
"24",38.217,31.388
"25",32.994,22.814
"26",34.102,33.531
"27",39.297,32.632
"28",29.937,38.946
"29",35.696,35.221
"30",30.294,39.985
"31",27.784,37.774
"32",28.23,25.991
"33",28.009,39.442
"34",29.952,56.138
"35",40.334,41.286
"36",26.201,64.066
"37",33.993,62.572
"38",28.06,63.442
"39",38.771,63.863
"40",31.036,68.703
"41",35.238,70.367
"42",30.439,75.273
"43",35.923,73.873
"44",55.428,7.637
"45",40.601,80.618
"46",41.388,3.723
"47",58.708,3.004
"48",56.731,9.252
"49",59.004,6.43
"50",49.582,21.947
"51",56.324,10.818
"52",43.36,20.382
"53",41.654,22.555
"54",45.016,27.655
"55",55.458,27.117
"56",44.933,34.993
"57",50.96,27.935
"58",43.511,39.688
"59",41.886,38.453
"60",59.155,40.729
"61",49.675,39.461
"62",57.042,45.543
"63",43.001,42.442
"64",50.652,50.755
"65",58.812,50.419
"66",40.981,59.783
"67",58.548,56.208
"68",41.821,60.559
"69",58.785,69.732
"70",52.331,70.593
"71",59.998,61.291
"72",60.223,70.606
"73",51.6,66.157
"74",44.039,78.656
"75",45.523,78.065
"76",61.396,3.018
"77",75.186,0.636
"78",71.757,2.843
"79",80.401,1.407
"80",63.205,7.04
"81",75.558,6.64
"82",63.887,8.984
"83",61.932,8.451
"84",80.624,15.384
"85",69.237,9.019
"86",66.744,21.119
"87",65.69,17.395
"88",70.642,27.76
"89",79.702,23.008
"90",65.29,34.056
"91",72.549,28.72
"92",68.466,39.659
"93",67.003,34.911
"94",81.389,59.427
"95",75.416,42.023
"96",68.572,64.848
"97",77.624,62.869
"98",72.605,66.967
"99",74.079,65.563
"100",81.76,75.84
"101",64.576,75.534
