"","POSITION_X","POSITION_Y"
"1",9.164,50.641
"2",5.58,64.669
"3",15.346,66.807
"4",8.304,67.188
"5",13.962,76.543
"6",16.33,78.29
"7",8.428,81.095
"8",39.007,4.457
"9",37.075,6.442
"10",40.399,26.143
"11",27.197,31.984
"12",15.416,53.93
"13",33.915,35.766
"14",26.147,60.763
"15",39.82,61.263
"16",15.805,53.912
"17",25.76,81.76
"18",29.573,36.967
"19",47.194,12.219
"20",46.565,12.895
"21",56.821,31.955
"22",46.854,26.679
"23",50.603,4.849
"24",42.401,34.669
"25",41.18,24.913
"26",44.618,35.206
"27",42.358,44.995
"28",44.487,46.994
"29",53.994,57.22
"30",43.431,64.516
"31",47.036,57.539
"32",48,81.76
"33",45.406,76.7
"34",77.225,32.991
"35",61.917,37.38
"36",73.477,43.225
"37",44.117,68.095
"38",71.987,47.172
"39",67.428,50.462
"40",75.429,51.586
"41",72.084,55.581
"42",78.893,79.477
"43",74.88,64.709
